Key	Value
认知列表	Lista de Realizações
{0}前无法淬炼{1}	Impossível remoldar {1} antes de {0}.
不会自主处理，交给玩家手动选择。	Não será tratado automaticamente. O jogador deve selecionar manualmente.
吃东西呛了自己一口，正大声咳嗽	Engasgou com algo; tosse alto
将这个物品给与一个角色，角色会自动前来食用。	Dê este item a um personagem. O personagem irá automaticamente buscar e comer.
姓	Sobrenome
{0}的利爪	{0}'s garras
防御成功: {0:P3}	Sucesso na Defesa: {0:P3}
正专心地垂钓	Focando na pesca
新消耗品	Novo Consumível
正在一脸埋怨的给伤员治疗	Cura os feridos com cara de desaprovação
夺剑	Roubo de espada
循环十次	Repetir 10x
在搬运时，正累的气喘吁吁	Transportando bens; ofegante
这个秘籍正准备录入	Este manual está pronto para ser transcrito.
阵枢:{0}\n\n	Pilares: {0}\n\n
解锁新的角色：\n[align=center][color=#306BC7]{0}[/color][/align]	Personagem desbloqueado: \n[align=center][color=#306BC7]{0}[/color][/align]
数量	Quantidade
基础	Básico
红尘百态	Sociedade & Fenômenos
该操作将会清空您的所有成就和数据，且不可回退。确认继续吗？	Esta operação apagará todos os seus dados e conquistas, e não pode ser revertida. Tem certeza de que deseja continuar?
农人	Camponês
沉睡	Sono
切换工作状态。	Trocar estatus de trabalho.
天下门派	Sectos do Mundo
\n丹药生效中	\nElixir ativado
昏暗	Escuro
建筑是发展门派的核心内容。使用主材料的不同，建筑也会拥有不同的属性，并以此来影响周围的环境。\n例如：寒晶锭建造的建筑，会使周围的水属性增多。	As construções são o núcleo do desenvolvimento de um secto. O atributo de um edifício depende do material principal usado na construção, e esse atributo também afeta o ambiente ao redor.\nPor exemplo, uma construção feita com Barras de Cristal de Gelo aumentará o atributo Água ao redor.
法术相关	Relacionados a Feitiços
无心移除工作，正想偷懒	Desleixo; não quer fazer o trabalho de remoção
录入	Transcrever
在修理建筑时，正快乐的哼着小调	Reparando edifícios enquanto assobia uma melodia alegre
外门及内门	Externo e Interno
很好，接下来你需要将后山的寒晶矿开采出来并熔炼成寒晶锭。熔炉就在矿山的旁边。	Ótimo. Agora, você precisará minerar Cristais de Gelo da montanha e fundi-los em Barras de Cristal de Gelo. O forno fica ao lado da mina.
建筑未解锁	Construção bloqueada
获得{0}的所有异闻信息	Obter todas as informações secretas sobre {0}
小于	Menor que
吐纳天地	Respiração do Mundo
在练习护体间余，刚小憩片刻	Praticando a proteção; dando uma pequena pausa
突破时正在生效成功率造成影响的附加效果，例如丹药、奇遇等等。	Efeitos adicionais durante o avanço, como elixires, aventuras fortuitas, etc., aumentam a taxa de sucesso.
目标	Alvo
未选择需要保存的内容	Conteúdo a ser salvo não selecionado.
观察{0}之后，获得了对于{1}的思绪片段。	Após observar {0}, obteve-se um fragmento de Pensamento sobre {1}.
自弃	Desistir
喝杯水	Beber água
在练习御剑间余，刚小憩片刻	Praticando controle de espada; dando uma pequena pausa
通知配置	Configuração de Notificação
今天的修行结束，正感觉神完气足	Meditação concluída; sentindo-se muito energético
请选择归属	Atribua a filiação.
在锻造间余，刚小憩片刻	Fazendo forja; dando uma pequena pausa
神性对神国面积的影响。	O efeito da divindade sobre o tamanho do Reino Divino.
落地	Cair
正专心锻造	Concentrado na forja
祭祀仙人遗蜕	Adoração ao corpo mortal do imortal.
只有对护御之道有足够的造诣（20级以上），才能将这部分感悟寄托于装备。	Somente quando o personagem tiver compreensão suficiente do Caminho da Proteção (Nv.20 ou superior), poderá vincular essa epifania ao seu equipamento.
生成大地土壤	Geração de terra e solo
神修在心境为“慧”时，心境只有在悟性大于8的情况下才会增加，悟性越 alto, maior a velocidade de aumento. Caso contrário, diminuirá.
正专心收获	Concentrado na colheita
正心无旁骛的缝纫作业中	Concentrado na costura
[{8}]{6}\n能力评分:{0:N0}/{1:N0}({9:N0}%)\n\t等级:{2}/{11}({5})\n\t经验:{3}{4}\n{7}\n\n{10}	[{8}] {6}\nAvaliação de Habilidade: {0:N0}/{1:N0} ({9:N0}%)\n\tNível: {2}/{11} ({5})\n\tXP:{3}{4}\n{7}\n\n{10}
作用半径：{0:F1}米\n	Alcance: {0:F1}m\n
{0}{1}  {2}经验	{0}{1}  {2}XP
远离炉灶	Longe do fogão
参玄悟妙	Procurando inspiração
炼丹相关	Relacionados a Alquimia
核心信徒数量\n核心信徒会提供可观的信仰收益，当核心信徒的信仰程度达到100%时可以将其转化为护法。\n核心信徒一旦加入不可移除。\n最大数量不足会导致怨气累加。	Número de Core Followers\nOs core followers podem fornecer uma quantidade considerável de fé. Quando a fé de um core follower atinge 100%, ele pode ser transformado em um guardião.\nUma vez adicionado, um core follower não pode ser removido.\nSe o número de seguidores for insuficiente, o rancor começará a se acumular.
{0}\n防御及保护，开启后会自动反击发起攻击的敌人\n[color=#D06508]点击可改变模式[/color]	{0}\nDefesa e proteção, ativado para contra-atacar automaticamente inimigos que o atacam.\n[color=#D06508]Clique para alterar o modo[/color]
魔宫	Inferno
指定一个角色进行劝说	Designar um personagem para persuadi-lo.
内丹攻击间隔:	Velocidade de Ataque do Núcleo Interno:
[NAME]通过经历{0}，认识{1}，感受{2}。成功开启灵智，化形成功。	Através da experiência de {0}, da compreensão de {1} e da percepção de {2}, [NAME] obteve inteligência e conseguiu se transformar.
大约{0}年前	Aproximadamente há {0} anos
赶路时略感疲惫，正准备歇一歇脚	Após caminhar por um tempo, sente-se cansado e decide descansar um pouco.
觉得自己不是练剑的料，正有点灰心	Frustrado, pois o treinamento de espada não está indo bem.
被傲慢之念萦绕，修行速度，学习速度，心境大幅下降。角色在此状态下战斗时傲慢自得而心态优越，因此御器技能，术法技能，护体技能均突破极限1级。	Tomado pela arrogância. A eficiência no cultivo, a velocidade de aprendizado e o estado mental são drasticamente reduzidos. Nesse estado, o personagem luta com extrema confiança e superioridade, rompendo o limite de 1 nível em habilidades de Controle de Artefatos, Feitiços e Proteção.
非常抱歉！因为大量数据的改变导致上古之兽版本不再支持之前的存档。\n但我们为上古之兽(0.95)前的版本提供了新的开局模式[color=#D06508][轮回开局][/color]。\n轮回开局会延续旧存档的部分故事和数据，您可以通过读取旧存档开始全新的故事！	Desculpe! Devido a uma grande mudança nos dados, a versão de Besta Ancestral não suporta mais os arquivos de salvamento anteriores.\nNo entanto, preparamos um novo modo, [color=#D06508][Renascimento][/color], para versões anteriores a Besta Ancestral (0.95).\nNo modo Renascimento, parte da história e dos dados do seu salvamento anterior serão mantidos. Você pode iniciar uma nova história carregando seu antigo salvamento!
威慑他人。	Intimidar os outros.
分配100灵石	Atribuir 100 Pedras Espirituais.
选择建筑	Selecionar Construção.
炼化同源之物，以增强自身实力。	Refinar objetos de mesma origem para fortalecer a si mesmo.
=== 加载图鉴数据{0}条 ===	=== {0} entradas do compêndio carregadas ===
神秘大能	Poder Misterioso.
开始读取	Iniciar Carregamento.
我受人之托，前来高价收购{0}。近日只有{1}类物品有利可图。	Fui encarregado de adquirir {0} a um alto preço. Recentemente, apenas itens da categoria {1} são lucrativos.
旷古绝今	Sem precedentes.
工作状态	Estado de Trabalho.
defName=>{0} {1} 该物品未找到，请重新检查配置！	defName=>{0} {1} item não encontrado, por favor verifique a configuração!
传授	Ensinar
正心无旁骛的手工作业中	Totalmente concentrado no trabalho manual.
在拆迁建筑之时，突然想起了故乡	Demolindo construções, de repente, lembra-se de sua terra natal.
等级权重数据格式有问题,解析失败，请检查配置数据!	Problema no formato dos dados de peso de nível, falha na análise, verifique os dados de configuração!
模组数据拉取失败	Falha ao carregar dados do mod.
额外掉落需要在精英怪上才能生效	Apenas monstros de elite concedem drops extras.
飞升时状态	Estado (Ascensão).
更换当前天气与季节	Alterar clima e estação atuais.
编辑角色形象。	Editar avatar do personagem.
<font color=#D06508>[法宝·信仰圣物]</font>\n	<font color=#D06508>[Artefato: Relíquia Sagrada]</font>\n
巨大	Enorme.
\n{0}等级：{1}/{2:F0}	\nNível {0}: {1}/{2:F0}
不能用来炼丹	Não pode ser usado para alquimia.
工坊	Oficina.
吸引力\n我方代理势力的吸引力，吸引力越高越容易吸引其他势力的信徒。主要通过布施获得。吸引力会每日衰减。	Atração\nO poder de nossa facção para atrair seguidores de outras forças. Quanto maior a atração, mais fácil será ganhar seguidores. Obtida principalmente através de doações. Atração diminui diariamente.
天苍{0}年第{1}天	Dia {1}, ano {0} da Era Tiancang.
{0}已经学过这本秘籍了	{0} já estudou este manual.
刚完成切石作业，正拍落衣服上的石屑灰尘	Acabou de cortar pedras e está sacudindo a poeira das roupas.
\n拥有者: {0}	\nProprietário: {0}
无心练习秘法，正想偷懒	Não está com vontade de praticar as Artes Secretas, quer procrastinar.
defName=>{0} {1}_effect.sParam2 配置为空,应该配置物品名字！	defName=>{0} {1}_effect.sParam2 está vazio, deve configurar o nome do item!
请选择一个置物台	Selecione uma plataforma de exibição.
确定要对{0}施展吗？这将会导致它永远失去灵性。	Tem certeza de que deseja usá-lo em {0}? Isso fará com que perca sua espiritualidade para sempre.
<font color=#D06508>[建 筑]</font>	<font color=#D06508>[Construção]</font>
提示	Dica.
刚砍完柴，正在擦汗	Acabou de cortar lenha e está enxugando o suor.
{0} 邀请 {1} 进行比试，获得了胜利。	{0} convidou {1} para um duelo e saiu vitorioso.
正在筑基	Construindo fundações.
在锻造时，正快乐的哼着小调	Forjando enquanto canta alegremente.
{0:f0}秒	{0:f0} Seg.
选择研习弟子	Selecionar um discípulo para estudar.
请选择一个合适的突破地点	Escolha um local adequado para o avanço.
术法元灵({0}/{1})	Alma Primordial da Magia ({0}/{1}).
{0}\n从{1}前往{2}	{0}\nDe {1} para {2}.
当前装备命令太多	Comandos de equipamento em excesso.
夏意	Brisa de Verão.
[{0}][color=#0000FF](已参悟)[/color]\n{1}	[{0}][color=#0000FF](Compreendido)[/color]\n{1}
人类	Humano.
无称号	Não possui título.
角色生成	Geração de Personagem.
处于养殖区	Na Area de Criação.
前往{0}	Ir para {0}.
神物	Relíquia Divina.
与这个物体交互	Interagir com este objeto.
已转化	Transformado.
风水镇物	Objeto de Feng Shui.
非常抱歉！存档失败。\n愤怒的您可能会责怪开发团队，您的确有理由这样做，这本不应该发生。\n我们非常抱歉！请尝试再次存档或者读取旧的存档。\n如果需要支持或者报告问题，请发送邮件至:\nQA@GSQStudio.com。	Desculpe! Falha ao salvar o jogo.\nVocê pode estar com raiva e querer culpar os desenvolvedores, e entendemos, pois isso não deveria acontecer.\nPedimos desculpas! Tente salvar novamente ou carregar um salvamento antigo.\nSe precisar de suporte ou quiser relatar um problema, envie um e-mail para: QA@GSQStudio.com.
迷惑	Confusão.
灵韵澎湃	Energia Espiritual Intensa.
神通	Habilidade Divina.
上个存档正在写入，目前还不能再次存档。	O arquivo de salvamento anterior ainda está sendo gravado, não é possível salvar novamente no momento.
蒸蒸日上	Prosperando.
灵药仙草	Ervas e Medicinas Espirituais.
外门	Discípulo Externo.
温度适宜	Temperatura Moderada.
{0}[{7}]\n真炁:{8:N0}\n健康:{1:P0}\n心境:{6:N0}\n饥饿:{2:N0}\n口渴:{3:N0}\n精力:{4:N0}\n情绪:{5:N0}	{0}[{7}]\nQi Verdadeiro: {8:N0}\nSaúde: {1:P0}\nEstado Mental: {6:N0}\nFome: {2:N0}\nSede: {3:N0}\nEnergia: {4:N0}\nHumor: {5:N0}
攻击威力\n此秘体发动攻击时造成伤害的强度。	Poder de Ataque\nA intensidade do dano causado por este Corpo Secreto ao atacar.
该任务要求赠送如下道具：	Esta missão exige que o seguinte item seja doado:
在锻造时，正累的气喘吁吁	Fazendo forja; ofegante
从根本上增加百分比	Aumento percentual básico
屠宰这个动物获得产物。	Abate este animal para obter produtos.
上传失败！{0}\n是否选择无预览图上传	Upload falhou! {0}\nDeseja enviar sem definir uma imagem de pré-visualização?
角色入玄成功	Conexão com o Céu bem-sucedida
在种植作物时，正感觉有点无聊	Cultivando plantas; sente-se um pouco entediado
\n境界影响:\n {0:N0}%	\nEstado: \n {0:N0}%
元神	Alma Primordial
在修理建筑时，正累的气喘吁吁	Reparando edifícios; ofegante
选择属性	Escolher Atributos
需要选择一个结果！	Precisa escolher um resultado!
楼	Pagoda
[心境]持续调整心境直到心境无暇	[Mente] Continuar ajustando o estado mental até que a mente esteja limpa.
\n灵气不足	\nQi Insuficiente
在切石作业时，正感觉有点无聊	Cortando pedras; sente-se um pouco entediado
正咬牙坚持练习护体	Se esforçando para continuar o treinamento de proteção
心境崩溃	Colapso mental
由修行者夺舍而来，只要积累足够精元就可以开启灵智\n精元容量：{0:F0}/{1:F0} ({2:F0}%)	Possuído por um cultivador, pode despertar a inteligência assim que acumular energia suficiente.\nCapacidade de energia: {0:F0}/{1:F0} ({2:F0}%)
设置的所需游戏版本比当前游戏版本更高，请确认	A versão do jogo que você configurou é mais alta que a versão atual. Por favor, verifique.
确定要重置教学提示吗？	Você tem certeza de que deseja redefinir as dicas do tutorial?
无滤镜	Sem filtros
境界不够({0}/{1})\n	Estado insuficiente ({0}/{1})\n
defName=>{0} npc.name=>{1} 随机删除的耐性数据为=>{2} {3}	defName=>{0} npc.name=>{1} Dados de resistência excluídos aleatoriamente: =>{2} {3}
离开{0}	Sair {0}
该角色不能作为夺舍目标	Este personagem não pode ser definido como alvo de posse.
{0:F1}/秒	{0:F1}/seg
更换分堂专精	Trocar especialização de ramo
新武器	Novo Arma
功法匹配	Lei
{1}获得参悟经验：{0:F0}点	{1} Obteve XP de Inspiração: {0:F0}
练习秘法不顺，觉得有点灰心	A prática da Lei Secreta não está indo bem; sente-se um pouco frustrado
请选择一具死去的身体	Escolha um corpo morto.
灵物	Relíquia Espiritual
确定要将[{0}]淬炼到[{1}]上吗?	Tem certeza de que deseja fundir [{0}] em [{1}]?
此间房屋中，[color=#ff0000]床铺风水[/color]出了问题。房屋主人终日被噩梦缠身，请尝试调整床铺风水，使之化凶为吉。	Há um problema de Feng Shui com a cama nesta casa. O dono tem sido atormentado por pesadelos o dia todo. Tente ajustar o Feng Shui da cama para mudar a sorte.
是否切换符咒种类，此操作会导致刷新符咒绘制面板且不会退还灵力。	Deseja trocar o tipo de amuleto? Isso fará com que o painel de desenho do amuleto seja atualizado e a energia não será devolvida.
意识({0:P0})\n大脑受伤会影响该值，意识影响工作效率，当意识过低会导致昏迷。	Vontade ({0:P0})\nEste valor é afetado quando o cérebro é danificado. A vontade afeta a eficiência no trabalho. Quando a vontade cair muito, o personagem desmaia.
\n所属工作: {0}	\nTrabalho: {0}
还有{0}个弟子正在路上...	{0} discípulos estão a caminho...
大小适中的	Tamanho médio
新的异闻解锁	Um novo segredo foi desbloqueado.
进行调心	Ajustar mente
食物营养	Nutrição de alimentos
迟迟没有护法降临,可能不会来了。	O guardião ainda não chegou e provavelmente não virá.
上古阵法	Formação Antiga
法宝转弯速度:	Velocidade de curva do artefato:
妖兽无法被转换阵营	Bestas não podem ser convertidas para o seu lado.
{1}\n读取中...{0}	{1}\nCarregando...{0}
任 意	Qualquer
【解锁隐秘·{0}】	[Desbloquear Mistério {0}]
食用给与	Alimentar
{0}\n当前有{1}个门派的任务未完成	{0}\n{1} tarefas de seita não concluídas.
{0:N2}点/灵气	{0:N2} pontos/Qi
聆听	Escutar
食用12阶的物品累积{0}({1:N0})次	Consumiu {0} ({1:N0}) itens de Nível 12
确定	Confirmar
之法	Lei
参悟值：{0:F0}\n{1}	Inspiração: {0:F0}\n{1}
对自身身体了解掌控的能力，影响淬体效率，淬体时出现有效进化的概率。在凡人阶段的岐黄技能会一定程度上影响该值。	A habilidade de compreender e controlar o próprio corpo. Afeta a eficiência da remodelação, bem como a probabilidade de uma evolução eficaz ocorrer durante a remodelação. As habilidades de Cura durante a fase mortal afetam esse valor até certo ponto.
满	Saturado
修炼方式图鉴的内容需要在游戏中通过该方法修炼来点亮。	Para desbloquear o conteúdo do Manual de Métodos de Cultivo, você precisa praticar com os métodos correspondentes no jogo.
未供奉	Não Venerado
仙家洞天	Bênção
[color=#ff0000]已达到最大拥有个数:{0}[/color]	[color=#ff0000]Alcançou o número máximo: {0}[/color]
以建筑风水为例：\n[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]水属性[/color]的环境中，就会因[color=#ff0000]水克火[/color]的原因而风水不好。\n[color=#ff0000]火属性[/color]的建筑在[color=#ff0000]木属性[/color]的环境中，因[color=#ff0000]木生火[/color]之故，风水就会很棒。	Como exemplo de Feng Shui de edifício: \nEdifícios de [color=#ff0000]fogo[/color] em um ambiente de [color=#ff0000]água[/color] terão Feng Shui ruim, pois [color=#ff0000]água apaga fogo[/color].\nEdifícios de [color=#ff0000]fogo[/color] em um ambiente de [color=#ff0000]madeira[/color] terão um ótimo Feng Shui, pois [color=#ff0000]madeira alimenta fogo[/color].
伪造的	Falso
{0}无法习得秘体[{1}]，缺少以下部位:\n{2}	{0} não pode aprender o Corpo Secreto [{1}], os seguintes partes estão faltando:\n{2}
土壤良质	Solo saudável
修行进阶	Avançar no Cultivo
卧房	Quarto
百年流传	Famoso
未获得通行权	Não acessível
石工	Pedreiro
{0:N1}米	{0:N1}m
开启阵法	Ativar Formação
影响生产事件中灵石和矿物的产量。	Afecta a produção de pedras espirituais e minerais em eventos de produção.
苑	Corte
[color=#FFFFFF]该建筑升级需要达到{0}信仰人口[/color]	[color=#FFFFFF]Para atualizar este edifício, a população de crentes precisa atingir {0}.[/color]
{0}分	{0} Min
慧	Sábio
该对象不能被凝珀	Este objeto não pode ser condensado em uma Joia da Alma.
在练习秘法间余，刚小憩片刻	Praticando uma Lei secreta; fazendo uma pausa
无心修理建筑，正想偷懒	Relaxando; não quer reparar edifícios
模组文件已经上传成功！	Ficheiro do mod carregado com sucesso!
门派善名	Reputação positiva da seita
获得神国护法：[color=#{2}][{0}·{1}][/color]\n	Obtido Guardião do Reino Divino: [color=#{2}][{0}·{1}][/color]\n
近日，太一门有件怪事传开了——听一猎户说，昨日他拉弓瞄准了一只黄牛，随着一声清脆弦响，眼前金光冲天，黄牛竟突破重生，化身成了一只妖兽！掌门觉得此事非同寻常，正与长老紧急商讨对策……\n\n[color=#306BC7]化妖天灾[/color]：动物死亡时有概率会变为妖兽。\n\n[color=#306BC7]丹气四溢[/color]：炼丹成功时，根据炼丹的品阶和五行，增加场景中的五行丹气。五行丹气会根据不同的比例提供不同的效果。\n\n[color=#306BC7]祭妖[/color]：通过祖师殿使用妖灵血与玄牝珠祭妖，获得随机道具。	Recentemente, aconteceu uma coisa estranha na Seita Taiyi. Diz um caçador que, ontem, ao puxar o arco e mirar em uma vaca amarela, ao som de um estalo, uma luz dourada brilhou, e a vaca se transformou em uma besta! O líder da seita achou que isso era incomum e estava discutindo com os anciãos uma estratégia... \n\n[color=#306BC7]Conversão de Besta[/color]: Animais terão uma chance de se transformar em bestas após a morte. \n\n[color=#306BC7]Qi de Alquimia Pleno[/color]: Após o sucesso na alquimia, Qi de alquimia será gerado na sua seita. A quantidade de Qi depende do nível e do elemento da pílula. \n\n[color=#306BC7]Sacrifício de Besta[/color]: Realize um Sacrifício de Besta no Santuário Ancestral com sangue e pérola da alma para ganhar recompensas aleatórias.
绘制符咒：{0}张	Desenho de Talismãs: {0}
炎热	Calor
暂时无法吞噬品阶大于{0:F2}的物品	Impossível devorar itens com nível superior a {0:F2} no momento.
将物品的一个单位放置到置物台上。	Coloque uma unidade do item na Exposição.
{0}发生灾难：{1}	Desastre em {0}: {1}
查阅秘籍。	Consultar manuais.
模组数据不匹配，我们无法保证存档数据的正确性，要继续吗？	Dados do mod incompatíveis. Não podemos garantir que o salvamento funcionará corretamente. Tem certeza de que deseja continuar?
该角色不能被吸灵	Este personagem não pode ter sua alma absorvida.
正在一脸期待的种植作物中	Cultivando com grande expectativa
在工作间余，刚小憩片刻	Fazendo uma pausa entre o trabalho
[color=#FF0000]未指定堂主[/color]\n	[color=#FF0000]Você não escolheu um Líder de Filial.[/color]\n
[练功]自主进行练习，获取较多参悟经验。	[Treinar] Pratica automaticamente para aumentar a Experiência de Inspiração.
[color=#ff0000]游戏速度[/color]是一项重要功能，你可以通过屏幕左上方的按钮，或者快捷键来调整游戏速度。\n[color=#9e6404]可以通过SPACE暂停，暂停状态下也可以正常发布命令[/color]	[color=#ff0000]Velocidade do jogo[/color] é uma função importante. Você pode ajustar a velocidade do jogo pelo botão no canto superior esquerdo ou por um atalho.\n[color=#9e6404]Pressione SPACE para pausar. Você ainda pode dar ordens enquanto o jogo está pausado.[/color]
选择信仰对象	Escolher objeto de fé
除魔	Exorcizar
衣裤	Roupas
灵性澎湃	Bênção Maior
内丹战斗强度:	Poder de combate do Núcleo Interno:
魔教	Culto
道行加成：{0}\n	Bonificação de Realização: {0}\n
八境:纯阳	Nível VIII: Yang Puro
自制轮回者	Criar Reencarnador
在拆迁建筑时，正累的气喘吁吁	Demolindo edifícios; ofegante
将一个普通物品炼制成信仰圣物，一个神道修行者一生只能炼制一件信仰圣物，信仰圣物的强度与修行者息息相关，且具备持续成长的特性。需要[color=#FF0000]炼宝台[/color]。	Craft um item comum em um artefato sagrado. Um cultivador Shendao pode criar apenas um artefato sagrado durante sua vida. Seu poder está intimamente relacionado ao cultivador e continuará a crescer. Requer [color=#FF0000]Mesa de Fabricação[/color].
(特别关注)\n	(Tome nota)\n
练习御剑术时走岔了气，正调整内息	Perdeu o controle do Qi durante o treinamento de maestria com a espada; ajustando o equilíbrio interno
\n[color=#9e6404]不能共存：[/color]	\n[color=#9e6404]Não pode coexistir:[/color]
积累木料	Coleção de madeira
建造观星台，并将一个房间的风水调整到吉或者大吉。	Construa um observatório e melhore o Feng Shui de um quarto para auspicioso ou muito auspicioso.
寒冷	Frio
正觉得很饿，准备吃点东西	Está com fome; indo comer algo
确定要对{0}施展吗？这将会导致死亡。	Tem certeza de que deseja usar {0}? Isso levará à morte certa.
消耗9点香火值，为一名弟子灌顶，直接赐予其50000点参悟值。	Consome 9 pontos de Incenso para iluminar um discípulo, concedendo-lhe diretamente 50.000 pontos de Experiência de Inspiração.
角色姓名不能为空，请重新设置姓名	O nome do personagem não pode estar vazio. Defina o nome novamente.
控制子节点中的控件	Comandar os controles do nó filho.
{0}:{1}\n通过锻炼可以提高，{0}营养越高，提高越快。	{0}:{1}\nPode ser melhorado com exercício. Quanto maior a nutrição de {0}, mais rápido será melhorado.
为他提供帮助	Ajudar esta pessoa.
门派外门弟子总数	Total de discípulos externos da seita.
练习护体时走岔了气，正准备休息一下	Perdeu o controle do Qi durante o treinamento de proteção; indo descansar um pouco
炼丹房	Laboratório de Alquimia
正在练习护体	Praticando proteção
是啊，就是不知道二师兄喜欢什么样的女孩子。哎呀！不过说起来，掌教真人此番闭关能进阶[color=#ff0000]上品金丹[/color]的话，我们太一门也称得上的名门大派了！	Sim, não sei que tipo de garota o segundo irmão mais velho gosta. Ah, mas falando nisso, se o líder da seita alcançar o estado [color=#ff0000]Jin Dan[/color] de alto nível, nossa Seita Taiyi se tornará uma seita renomada!
成功率:{0}\n	Taxa de sucesso: {0}\n
拆迁建筑不顺，觉得有点消沉	Desmontando edifícios, não está indo bem; sente-se um pouco desanimado
正在乐呵呵的拆地板中	Feliz desmontando o piso
无法炼化该类型的物品	Impossível refinar este tipo de item.
生成全景图片需要一定的时间，请不要移动鼠标并耐心等待直到提示完成。	Gerar a imagem panorâmica leva algum tempo, por favor, não mova o mouse e aguarde pacientemente até o processo ser concluído.
天道影响	A influência das leis naturais no mundo
手工制作	Fazer à mão
日升	Sol nascente
{0}可能会出现 {1}	{0} pode aparecer em {1}
正在乐呵呵的手工中	Feliz fazendo artesanato
新建功能节点	Criar novo recurso
可从以下地点进入：{0}	Entrar no local: {0}
在游戏中，玩家不能直接控制角色，大部分交互指令都是通过命令指定的方式下达。\n点击对应功能按钮后选择交互对象，即可完成交互指令的下达。	No jogo, os jogadores não podem controlar diretamente os personagens. A maior parte das interações são feitas através de comandos especificados.\nClique no botão de função e selecione o alvo para completar o comando de interação.
感觉这些动机不太能认定他们跟此事的关系，或是想得太多了？\n	Sinto que esses motivos não provam o envolvimento deles nesse caso, ou talvez você esteja exagerando?
装备给与	Equipar
更换天气	Mudar clima
性别：{0}\n年龄：{1:N0}\n门派：{2}	Gênero: {0}\nIdade: {1:N0}\nSeita: {2}
归属感：{0:0}	Lealdade: {0:0}
[align=center]风水详情[/align]	[align=center]Detalhes do Feng Shui[/align]
\n[color=#9e6404]前置条件：[/color]	\n[color=#9e6404]Pré-requisitos:[/color]
摄神御鬼：{0:F0}次	Almas capturadas: {0:F0}
变换形态	Mudar de forma
心事重重的准备开始炼制法宝	Preocupado; se prepara para criar artefatos
准备数据	Preparando dados
尝试与这个单位交流。\n处事等级及对方对门派的好感度会影响交流结果，但也不是每件事都会直接告诉你。	Tente comunicar com esta unidade.\nO nível de habilidade social e o grau de favorabilidade da outra parte pela seita afetarão o resultado da comunicação, mas nem tudo será dito diretamente.
种植:{0}	Plantio: {0}
经验加成	XP
请先接受 Steam 工作坊法律协议 : 	Por favor, aceite primeiro o acordo legal do Steam Workshop:
成功条件	Condições de Sucesso
灭火失败	Falha ao apagar o fogo.
祠	Pantheon
点击生产按钮。	Clique no botão Produzir.
阳寿已尽	Faleceu
资源加载(4/4)..	Carregamento de recursos (4/4)..
无效阵图，无法布阵	Plano inválido; não é possível formar a formação.
存储：{0}	Armazenar: {0}
点击打开装备面板	Clique para abrir o painel de equipamentos.
[align=center]寿元天劫[/align]\n已渡次数:{0}\n可渡次数:{1}\n\n[color=#D06508]年龄每达千数，便可与冥冥之中感悟天道对寿元之限制。若修成元神，便可运转元神引动天机，以渡寿元之天劫。[/color]	[align=center]Tribulação de Vida[/align]\nNúmero de sobrevivências: {0}\nTribulações restantes: {1}\n\n[color=#D06508]A cada 1.000 anos de idade, o personagem terá uma epifania sobre a limitação da vida conforme o Caminho Celestial. Se o personagem tiver cultivado uma alma primordial, ele poderá usá-la para compreender o mistério da natureza e sobreviver à Tribulação da Vida.[/color]
秘宝需要认主后才可以被装备	Um artefato legado só pode ser equipado após ser reivindicado.
晨观日出	Observando o nascer do sol
{0}成	{0}0 %
[无门无派]	[Sem seita]
掐不准咒诀，正在恼火	Não consegue lançar feitiços corretamente; está irritado com isso
位于炼宝台之侧	e Localizado ao lado da Mesa de Criação
获取角色失败	Falha ao obter o personagem
重建	Reconstruir
欲静中求寂，需在心斋之下保持心境200，且心绪低于50，持续{0:N1}天。角色悟性越高，需要持续的时间越长。	Para buscar um "estado de calma", mantenha o estado mental em 200 e o estresse abaixo de 50 durante o jejum mental por {0:N1} dias. Quanto maior a inteligência do personagem, mais tempo será necessário.
新灵智碎片	Novo Fragmento de Inteligência
{0:F0}\n角色对玩家门派的好感度，好感度会影响可以进行的行为和得到的回答。\n在未打开心防时好感度最高为60，讨论对方的嗜好可以打开心防。	{0:F0}\nO favor do personagem pela sua seita. O favor afetará as ações disponíveis e as respostas que você receberá.\nO favor máximo é 60 antes de o personagem se abrir. Falar sobre seus hobbies pode ajudá-lo a se abrir.
精元容量不足以开启灵智	Não é possível despertar a inteligência devido à falta de energia vital.
删除角色	Excluir personagem
影响值是处理代理点事务的资源。主要用于建设重要建筑比如奇观和主殿，以及各种政策的消耗。主殿每日会产出影响值，在某些事件中使用处世手段也可以获得。	A influência é um recurso utilizado para gerenciar os negócios de qualquer agência. Por exemplo, para construir maravilhas e o salão principal, implementar políticas, entre outros. A influência será produzida pelo salão principal todo dia ou adquirida através de habilidades sociais em certos eventos.
\n天劫洗礼次数不够：{0:N0}/{1:N0}	\nNúmero insuficiente de Refórmulas Celestiais: {0:N0}/{1:N0}
想到又要练习护体，正觉得忧郁	Deprimido ao pensar que precisará treinar proteção novamente
{0}习得战斗姿态：[{1}]\n{2}	{0} aprendeu Postura de Combate: [{1}]\n{2}
