Key	Value
[NAME]想了想，决定还是不要冒失。	[NAME] though it over and decided it's better not to be rash.
[NAME]运转元神，尝试参悟%s中蕴含的大道。竟然从中领悟出一套功法。	[NAME] used the Primordial Spirit and tried to meditate on the creed within %s, ending up coming to realize a Path.
[NAME]满怀对先行者大能的敬意祭拜真武大帝的神像。竟然获得了一丝真武大帝神威灵引。	[NAME] worships the statue of the Perfected Warrior with [ITS] respect for the great power of the pioneer and gained some guidance from the Perfected Warrior.
[NAME]满怀对先行者大能的敬意祭拜真武大帝的神像。	[NAME] worships the statue of the Perfected Warrior with [ITS] respect for the great power of the pioneer.
[NAME]以神念探查，却感觉怀中《太一秘典》一震。小乾坤界中本来阻隔神念的封界竟豁然洞开。	[NAME] was using divine mind to inspect when the Secret Codex of Taiyi vibrated. The seal that blocked divine mind in the Mini Universe soon opened itself up.
[NAME]以神念探查，但一如既往的毫无成效。	[NAME] tried to use divine mind to inspect, but it was in vain.
[NAME]无法发出神念。	[NAME] could not use divine mind.
[NAME]放弃了这次尝试。	[NAME] gave up the attempt.
传闻本派八宝功德池中蕴含宇宙之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Space and Time in the Pool of the Eight Virtues in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派万道尊法座中蕴含天地开辟之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of the Creation of Cosmos in the Throne of Ten Thousand Taos in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派七情建木中蕴含阴阳之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Yin and Yang in the Wood of Emotions in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派周天星斗盘中蕴含时空衍生与日月之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of the Creation of Time and a Way of Sun and Moon in the Astral Plate in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派五龙玄阳塔中蕴含始终之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Beginning and End in the Draconic Pagoda of Yang in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派剑池中蕴含生灭之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Life and Death in the Pool of Swords in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派灵玉峰中蕴含万灵生发之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Thriving of Beings in the Numinous Peak in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派万骨邪法坛中蕴含时空尽衰之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of the Nullification of Time in the Altar of Deathly Sorcery in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派玄磁天坑中蕴含天地归寂之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of the Desolation of Cosmos in the Crater of Meta-magnetic in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派七杀神碑中蕴含万物陨灭之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of the Obliteration of Beings in the Divine Stele of Seven Slaughters in our Sect that has limitless power when used in a formation… Who knows if it's true though…
传闻本派玄阴圣泉中蕴含造化之道，将其运用于阵法威力无穷……不知道是不是真的……	It is said that there is a Way of Creation and Formation in the Sacred Spring of Yin in our Sect that has limitless power when used in a formation… Who knows if it's true though…
听说老王家邻居又添了个新丁，羡慕死了！	I hear the neighbors have a new kid, I'm so jealous!
最近我们村的有的年轻人也着了魔怔，天天堵在村口，闹什么罢工，还动手打捕快。真是造孽。	Some youngsters in our village have been acting odd lately, blocking the entrance to the village and getting up to no good. How scandalous.
没有什么新鲜事啊，一切都平淡无奇！好想也能有仙缘降临在我身上啊。可是我从来都没见过仙人，真让人沮丧……	Everything is so dull, there's never anything new! I want to get to know Immortals and become their disciple, too. I've never even seen an Immortal though…
前几天遇到个配钥匙的，说的话可真让人生气。	A few days ago, I met a locksmith, but everything that one said pissed me off.
最近村里的吃的老是不见，奇怪。	There's never anything to eat around the village recently, it's odd.
你说有没有一种可能，那些高来高去的仙人也会偷偷拿我们的东西？	Are you saying it's possible that there are Immortals sneaking off with our things?
此处是铜陵山地界，近日东南方似乎有个怪人出没……真让人担心……	This is Mt. Coppertomb… It seems like there was a strange person to the southeast popping up recently…it's worrisome.
天下诸多削铁如泥之利器，却少闻削泥如铁之钝器。利器专于采粗琢坚，钝器专于集脆建筑，各有所用也。吾辈所用皆为利器，闻世上稀有采玉之钝器，但不知何处可循。	There are so many well known great sharp tools that exist, though you never hear about the blunt ones. Sharp and blunt tools have different uses though, so… We all use sharp ones, but there are said to be some blunt ones used in mining jade, thought I know not where they might be.
之前看到个卖艺的，他带着各种野兽，那些野兽还会自己排阵排列。有一次他来，被一个穿兽皮的人叫住了说了几句，所有野兽都被那穿兽皮的收走，卖艺的也跟他走了，后来就再也没来过了。	I saw an entertainer before that had all types of beasts with him. They lined themselves up by themselves. He came once, and a man dressed in beast hides stopped him, spoke to him briefly, then the beasts and the entertainer left with him. He never returned.
这里虽然干旱，可也有下雨的时候。	Although it's quite arid here, but there's a chance of rainfall.
我爷爷说，世上那最高峰山顶有个池子，以前还会喷火！	My grandfather said that the highest mountain has a pond on the top, and that it can even erupt!
神木林中有些奇怪的蘑菇，吃了之后看见有好多精灵在帮我切石，好快乐啊！	There are some odd mushrooms in the Mistwood Forest. After eating them, I saw many elves at work cutting stone, it was fantastic!
我以前去过大漠做生意，有个村子里的人啊，只吃生肉啊……面粉他们根本不会吃也不会做！	I've been to the Great Desert before for business. There's a village there where the people only eat raw meat… They don't know a thing about Flour!
前几天村里有个人吃了外地买来的蘑菇，昏睡三天，睡觉的时候时而大汗不止，时而哈哈大笑。结果醒来之后跟我们说他在梦中看见整个村子的人都变成了鸟，我们都觉得他疯了，但他后来也挺正常的。	Someone in the village ate some mushrooms brought from outside the village a few days ago…he was out for 3 days. While out, he was sweating profusely or giggling in his sleep. When he awoke, he told us he had seen everyone in town turn into birds in a dream. We thought he went crazy, but he returned to normal later on.
有一天有个外地人卖蘑菇，很便宜，我买了点回家吃了之后，感觉墙上都是花朵，我就一直采一直采……不知多少天之后，发现大家都用异样的眼神看着我，原来我一直在墙边挖土……	I once bought some mushrooms for very cheap, which I ate when I got back home. I soon realized that there were flowers on the wall, which I began to pick. I don't know how many days later, I realized that people were looking at me in a funny manner, it seems I had been digging at the wall...
江岸沃野面粉产量奇高，我们祖上小麦产量不弱于他们，可面粉产量却不及其半也不知为何。	Riverbank Plains produces quite a bit of Flour. Our ancestors produces more Wheat than them, though we were never able to produce half as much Flour and it's not known why.
我们的棉花很多都卖给了芦墟村，那里的人缝纫速度极快无比，其中女工都佩戴一种似护腕的东西……	A lot of our Cotton is sold to Reed Village. They're incredibly fast at sewing and the women there wear some sort of bracer…
太阳底下哪有什么新鲜事……无非是柴米油盐酱醋茶罢了	What new things are there in the world… It's all just rice, oil, salt, soy sauce, vinegar, tea, and firewood.
说来令人生气，那日我与人斗法，才使出半招，就被人说偷学那西域的绝学。真的气煞我也……须知天下剑术起手无非就是那几种定式……不分辨清楚后续变化，又怎能武断下此结论？	It's upsetting, but that day, I fought and only used half of what I know, yet I was accused of stealing secret techniques from the west. I'm really quite upset… Swordsmanship is nothing more than those patterns… You don't distinguish between the changes that follow, how can you come to any real conclusion?
近日师弟总是催我快快突破境界，但突破境界兹事体大，怎能草率？我也只能说一句快了快了，真是苦恼。	Recently, the others urge me to hurry up and break through to a new State. How can you hurry such a thing? I can only tell them I'm almost there… How vexing.
近日吾突然有所悟：修行之道，与他人而说，无论好坏毁誉，既不能掌握，亦皆为外物。道之所在，终尽归于自身。能无愧于心，便足矣。	I've come to a realization recently: The Creed of Practice, it's not good or bad, it's just something that can't be mastered completely. The Creed, in the end, lies within. To be worthy of one's own heart is enough.
没有……	No…
前几日看见派中有人在演练《先天甲乙木神阵》，先天木灵界展开后，真让人身心俱新。	A few days ago, I saw someone in the sect practicing the "Shield of Wood Essence." Such ability when released truly refreshes one mind and body.
前几日看见派中有人在演练《诸天六御行法仪轨》，以阵法布下诸天六御清灵胜境后，竟然让人全身灵息充沛，端的神奇。	A few days ago, I saw someone in the sect practicing the "Shield of Heavenly Serenity." After the formation was laid down, the people were invigorated.
前几日看见派中有人在演练《真凰羽剑阵》，涅槃之法真有绝境逆转的玄妙。	A few days ago, I saw someone in the sect practicing the "Phoenix Feather Formation." The power of mysterious reversals in a desperate situation is embodied in this formation.
前几日看见派中有人在演练《阴阳二行神阵》，阵法灵动变化如天马行空，真是无迹可寻。	A few days ago, I saw someone in the sect practicing the "Yin Yang Formation." The flexibility of it was completely unrestrained.
前几日看见派中有人在演练《天地五方不灭阵》，天地五方不灭界笼罩之下，真是万法辟易。	A few days ago, I saw someone in the sect practicing the "Shield of Vastness." The whole area became shrouded, it seemed impenetrable.
前几日看见派中有人在演练《八门玄金天劫剑阵》，阵法生门死门变化间，真是攻守皆备。	A few days ago, I saw someone in the sect practicing the "Dark Metal Sword Formation." Between the Gates of Life and Death, this truly provides both a formidable offense and defense.
前几日看见派中有人在演练《五峰镇归墟》，五峰御界笼罩之下，真可谓坚若磐石……	A few days ago, I saw someone in the sect practicing the "Ruin of the Five Peaks." One phrase truly applies, "rock steady."
前几日看见派中有人在演练《九御赋龙形阵》，龙魂裂神法远看之下亦让人生出神魂动摇之感，真是凌厉非常。	A few days ago, I saw someone in the sect practicing the "Nine Dragon Formation." Viewed from on far, the spirit splitting method was incredible.
前几日看见派中有人在演练《北斗真武戮魔大阵》，北斗破妄的秘术竟有洞穿万物之威，真乃无上仙阵。	A few days ago, I saw someone in the sect practicing the "Grand Chariot Perfected Warrior Formation." This delusion breaking skill seems to be able to penetrate all things. It's unbelievable.
前几日看见派中有人在演练《诛仙剑阵》，四剑齐发之下万物灰灰，不愧是太古第一杀阵。	A few days ago, I saw someone in the sect practicing the "Ragestriker Formation." Everything around was obliterated. It's power was obviously originated in time immemoria.
前几日看见派中有人在演练《三阴三绝阵》，以纯阴之力御法，竟有如此威力，让人叹为观止。	A few days ago, I saw someone in the sect practicing the "Triple Negative Formation," all passersby could only stop and stare in awe.
别说话，静心。	Don't speak. Just feel the tranquility.
见[NAME]到来，[SCHOOL]恭恭敬敬的献上今年的贡品。	Seeing [NAME] arrive, [SCHOOL] offered up the yearly tribute.
[NAME]施展手段，将此物样本收集了起来。	[NAME] used a method to collect samples.
解锁：%s	Unlocks: %s
我们已经拥有了此物的样本。	We already have a sample of this.
[NAME]仔细观摩了此建筑的模样。	[NAME] analyzed the building's architecture.
我们已经知晓了此物如何建造。	We already know about how to construct this.
[NAME]无法参悟此中奥义。	[NAME] failed to learn the profundity within it.
[NAME]还是决定放弃参悟奥义。	[NAME] eventually decided to give up learning the profundity.
[NAME]想了想决定离开。	[NAME] thought it over and decided to leave.
之后来的npc角色	NPC characters that come later
{0}的{1}将会参与下次拍卖。	{0}'s {1} will be taking part in the next auction.
这次拍卖没啥重要人物啊。	No important figure showed up in the auction this time.
付辟空	Fu Pikong
天逢之时	Moment of Unification
在未来不久，天逢之刻即将到来。	The Moment of Unification is in the near future.
天逢之刻已至。	The time has come.
伴随着归寂之地积累的千年时光气运逆转，魔帝付辟空运转《誊天书》，借东皇敕令洞开乾坤界。时隔无量岁月，两界终于再度开始归一。\n\n受大千世界天道影响，此界天道逐渐崩溃，所有修行者均随着天道崩溃而失去修为，修为高者越甚。修仙界因此陷入前所未有的混乱。\n\n然而这一切都与你们无关了，在这场混乱波澜方起之刻，你便率领门下弟子踏入归寂之地的时空门，紧跟付辟空的步伐前往了传说中的大千世界。\n\n仙路茫茫，未来福祸机缘究竟如何，一切犹未可知……	As time in the Place of Desolation began to move forward, the Emperor of Demons, Fu Pikong, opened up the Universe with the divine order of Eastern Sovereign in the Book of Heavenly Edicts. After countless years, the two realm finally started to merge into one.\n\nAffected by the rules in Boundless Universe, all cultivators, especially with high attainment, were losing their cultivation while this realm began to crumble. The cultivation world descended into a complete chaos.\n\nHowever, none of it mattered to you now. Before the final moment, you stepped into the spacetime portal with all your disciples, following Fu Pikong and entering the Boundless Universe.\n\nThe path to immortality is not yet over. Let's wait and see what the future brings.
请赐教！	Please grant instruction!
让我看看你的本事！	Show me what you got!
得罪了！	No offence!
道友请！	Please, my friend!
请指教！	Please grant instruction!
看招吧！	Watch this!
请指点！	Please grant instruction!
一分高下	Contest with each other
离斗法结束还剩	Time Remines
不分胜负。	Draw.
请赐教！	Please grant instruction!
让我看看你的本事！	Show me what you got!
得罪了！	No offence!
道友请！	Please, my friend!
请指教！	Please grant instruction!
看招吧！	Watch this!
请指点！	Please grant instruction!
分享码错误或者召唤失败，请重新再试	Invalid Code or Summon fail, try again
一分高下	Contest with each other
离斗法结束还剩	Time Remines
不分胜负。	Draw.
请输入分享码	Enter Share code
上古之兽 · 蛟龙即将来袭。	Ancient Beast: Flood Dragon is coming.
上古之兽 · 凶凤即将来袭。	Ancient Beast: Phoenix is coming.
受阴阳之息的牵引，上古之兽 · 烛龙即将在你的门派化形而出。	Guided by Yin and Yang, the Ancient Beast Torch Dragon will appear in your Sect.
[%s]·[%s]的袭击即将到来。	[[%s]]·[[%s]]'s attack is coming.
请选择跟随目标	Select a target to follow
跟行商对话	Speak with the merchant
上午	Morning
中午	Noon
下午	Afternoon
晚上	Night
只有寥寥数人前来	Just a few came.
前来的信众摩肩接踵	The Followers were packing in like sardines.
一时间广场上人山人海	There was a sea of people in the square.
今天%s, %s开始招揽弟子，%s。代理人一数，共%s人前来。	Today %s, %s will start to recruit Disciples, %s. A total of %s people came.
今天%s, %s的代理人%s开始招揽弟子，%s。代理人一数，共%s人前来。	Today %s, %s's Agent %s will start to recruit Disciples, %s. A total of %s people came.
招揽	Recruit
请赐教！	Please grant instruction!
让我看看你的本事！	Show me what you got!
得罪了！	No offence!
道友请！	Please, my friend!
请指教！	Please grant instruction!
看招吧！	Watch this!
请指点！	Please grant instruction!
一分高下	Contest with each other
离斗法结束还剩	Time Remines
不分胜负。	Draw.
一	One
二	Two
三	Three
四	Four
五	Five
六	Six
七	Seven
八	Eight
九	Nine
十	Ten
百	Hundred
千	Thousand
%s零	%s Zero
万	Ten Thousand
亿	Hundred Million
零	Zero
负	Minus
%s个半小时	%s and half hours
半个小时	half an hour
%s个小时	%s hour(s)
%d秒	%d second(s)
%d分%d秒	%d min %d sec
%.1f小时	%.1f Hour(s)
%.1f天	%.1f Day(s)
观赏	Enjoy the sight
除了因为摩擦变得有些微热，硬币毫无反应……	Except for some heat caused by friction, there was no reaction…
摩擦硬币	Rub the coin
硬币发生了微微的振动，似乎有什么事情发生了……	The coin vibrated slightly, it seems like something happened…
%s成功将天气吸入其中	%s absorbed the weather
吸收天气	Absorb Weather
%s毫无反应	%s had no reaction
此时的天空并无星光。	There are no stars in the sky.
北斗星光	The Grand Chariot Starlight
%s今天已经处于饱满状态	%s It's full today
%s成功将北斗星光吸入其中	%s absorbed the starlight of the Grand Chariot
喂养宝物	Feed the artifact
该物品只能在野外地图使用	This item can only be used in field maps
追钟	Time Attack
未知	Unknown
送礼	Gift
将身上的某件物品送给对方，需要好感度大于等于20。当与门派好感度足够高时，可能会将随身宝物作为回礼。	Gift one of your items to the other party. To do this, you need Favor greater than 20. When you have enough Favor with a Sect, they may return the favor with their Personal Treasure.
邀请	Invite
邀请对方到你的门派做客，需要好感度大于等于60。	Invite the other party to your sect, requires Favor of at least 60.
进来发呆	Daydream
移动	Move
等待移动	Wait for them to move.
等待10s	Waiting (10 sec)
难过	Upset
想念	Missing
等待	Wait
只能对友方角色使用	Can only be used on ally characters.
该角色已经失去灵智	This character is dumbfounded.
该角色没有化形天劫	Character doesn't face a Shapeshifting Tribulation.
该角色寿元不足	Character doesn't have enough lifespan.
不能对敌方角色使用	Cannot be used on enemy characters.
该目标已经失去灵智	The target is dumbfounded.
[color=MYCOLOR]%s[/color]被[color=#HECOLOR]%s[/color]逗笑了，随手扔了一件物品给它玩。	[color=MYCOLOR]%s[/color] was amused by [color=#HECOLOR]%s[/color], and threw an item for it to play with.
[color=MYCOLOR]%s[/color]觉得[color=HECOLOR]%s[/color]真可爱，好像从冰冷的修仙界找到了一丝温度，心防不在不知不觉中被打开了。	[color=MYCOLOR]%s[/color] thinks [color=HECOLOR]%s[/color] is really cute. As if finding a flimsy source of warmth in the cold world of cultivation, the lonely soul unknowingly opened up its heart.
随着天机变动，这个神通似乎已失去了作用。	The miracle seems to have lost its effect.
天机	Phecda
已经标记了%s，对方如果出行我们将会收到消息。	%s has been marked. We will receive a message if the they head out.
追踪	Tracking
只能对妖兽使用	Can only cast to monsters
目标境界过高	Target state is too high
该角色已经失去灵智	This character is dumbfounded.
该角色未处于昏迷状态	This character is not unconscious.
天苍%s年第%s天，%s将%s%s%s封印，化为灵契。	Tiancang year %s, day %s, %s has sealed %s %s into a spirit contract.
只能对动物使用	Only usable on animals.
不能对己方动物使用	Cannot be used on ally animals
该动物已经失去灵智	This animal is dumbfounded.
该动物未处于昏迷状态	This animal is not unconscious.
无法转换该动物的阵营	Unable to change animal's alignment
该角色已被释放过心印诀，无法再次使用	Someone has already cast Chant of Resonance on this character. It can't be used again.
不能对己方角色使用	Cannot be used on allies
该角色已经失去灵智	This character is dumbfounded.
该角色未处于昏迷状态	This character is not unconscious.
无法转换该角色的阵营	Unable to change character's alignment
大衍神算施展成功，获得一条秘闻。	Derivative Calculation successful. You've gained a Secret.
大衍神算	Derivative Calculation
大衍神算施展失败。	Derivative Calculation failed.
周天神算施展成功，获得持续一个月的前知之力。	Universal Foresight successful, you've gained Foresight for a month.
周天神算	Universal Foresight
周天神算施展失败。	Universal Foresight failed.
不能对非己方角色使用	Cannot be used on non-ally characters.
只能对动物使用	Only usable on animals.
不能对己方角色使用	Cannot be used on allies
只能对人类使用	Can only be used on humans.
该角色已经失去灵智	This character is dumbfounded.
该角色未处于昏迷状态	This character is not unconscious.
无法转换该角色的阵营	Unable to change character's alignment
该对象无法被通灵	This target cannot be illuminated.
该对象曾经诞生过灵性，如今灵性紊乱，无法再次通灵	This target had once been successfully illuminated, but its spirituality is disorganized now and cannot be illuminated again.
该对象无法被通灵	This target cannot be illuminated.
该对象曾经诞生过灵性，如今灵性紊乱，无法再次通灵	This target had once been successfully illuminated, but its spirituality is disorganized now and cannot be illuminated again.
不能对己方角色使用	Cannot be used on allies
该角色已经失去灵智	This character is dumbfounded.
该角色未处于昏迷状态	This character is not unconscious.
无法转换该角色的阵营	Unable to change character's alignment
不能对己方角色使用	Cannot be used on allies
该目标已经失去灵智	The target is dumbfounded.
该目标未处于昏迷状态	This target is not unconscious.
无法转换该角色的阵营	Unable to change character's alignment
经过多番尝试，%s与%s之间依旧无法心灵相通，此刻%s已经魂飞魄散，%s也因此遭受重创	After many attempts, there is still no connection established between %s and %s. %s has lost their soul and %s has suffered greatly.
心印诀反噬	Chant of Resonance Backfire
心印诀	Chant of Resonance
该物品不是法宝胚胎	This item is not an artifact incubation.
将灵源种埋在此处，会在三年中慢慢生效！	Bury the Spirit Seed here, and it will slowly take effect during the next 3 years!
埋下灵源种	Bury Spirit Seed
春	Spring
夏	Summer
秋	Autumn
冬	Winter
%s采摘完后，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	After picking the fruit, %s inspected the plant and calculated. It seemed that %s would be ripe again in year %s of the Tiancang era, %s day %s.
灵根备忘录	Spirit Root Memorial
%s十分懊恼，只得仔细查看了灵植的长势，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	%s inspected the plants and calculated in frustration. It seemed that %s would be ripe again in the year %s of the Tiancang era, %s day %s.
%s十分懊恼，采摘完剩下的灵植后，仔细查看了灵植的长势，算了算时间，大概推算出%s会在天苍历%s年 %s %s日左右再次成熟。	After picking the rest of the roots in frustration, %s inspected the plants and calculated. It seemed that %s would be ripe again in the year %s of the Tiancang era, %s day %s.
金	Metal
木	Wood
水	Water
火	Fire
土	Earth
[NAME]感觉与%s的灵性更融洽了。	[NAME] felt more harmonious around the Blessed %s.
[NAME]感觉与%s的灵性多了一些滞涩的感觉。	[NAME] felt less harmonious around the Blessed %s.
[NAME]感觉与%s的煞性多了一些滞涩的感觉。	[NAME] felt less harmonious around the Cursed %s.
[NAME]感觉与%s的煞性更融洽了。	[NAME] felt more harmonious around the Cursed %s.
[NAME]与%s交感多年，借其灵性衍变，竟然领悟出一门秘法。	After %s years of Qi Resonance with [NAME], they learned a secret magic thanks to its Blessing.
%s灵秘法-	Blessed %s Magic
[NAME]与%s交感多年，借其煞性衍变，竟然领悟出一门秘法。	After %s years of Qi Resonance with [NAME], they learned a secret magic thanks to its Curse.
%s煞秘法-	Cursed %s Magic
%s灵煞之性已达极致，一股晦涩难明的气息浮现在四周，灵性交感之下,[NAME]福至心灵，竟然从中悟出一门绝世秘法。	The magic aura of %s is at its peak intensity. [NAME] was in Qi Resonance with it, and learned a secret magic in an eureka moment.
随着[NAME]的领悟，这股玄奥的气息也消散殆尽。	As [NAME] came to understand, the resonating Qi of the plant dissipated almost completely.
[NAME]生长过程中，似乎与环境达成某种契合，灵性活泼了许多！	While [NAME] was growing, it seems like some sort of agreement was reached with the environment and its Blessing increased greatly as a result!
[NAME]生长过程中，似乎沾染了一些杀伐之气，煞性增强了许多！	While [NAME] was growing, seems to have been tainted with killing intent, and its Curse has increased greatly!
[NAME]突然摇了摇枝叶，似乎在释放善意。灵性交感中的众人似乎都觉得心境一亮，似乎通明了许多。	[NAME] shook the branches, as if spreading goodwill. Those in Qi Resonance with it feel they have gained a lot in understanding.
%s心境短期内提高了%s点。	%s's Mental State increased by %s points temporarily.
[NAME]突然摇了摇枝叶，似乎在释放善意。可惜附近并没有人修炼，无人察觉此事。	[NAME] shook the branches, as if spreading goodwill. Unfortunately, no one nearby was cultivating, so there was no one to witness this.
[NAME]突然散发出凌冽的气息。灵性交感中的众人猝不及防，心境皆受波及。	[NAME] gave off a grim air. Those in Qi Resonance with it have their mood affected.
%s心境短期内降低了%s点。	%s's Mental State decreased by %s for the time being.
[NAME]突然散发出凌冽的气息。幸好周围无人修炼，并未受其影响。	[NAME] gave off a grim air. Luckily, there was no one around that cultivates to be influenced.
[NAME]生长过程中，积累的灵气突然散化入枝干，灵性大增！	[NAME]'s Qi that had been accumulated while growing flowed into the branches, its Blessing increasing greatly!
[NAME]生长过程中，突然像受了某些刺激，猛烈吸收起周围的灵气，煞性大增！	[NAME] seemed stimulated all of a sudden while growing, sucked in Qi violently, and was left with a significant increase in Curse.
[NAME]突然将积累的灵气化作灵氛弥漫开来。灵性交感之下，众人皆从中参悟良多。	[NAME] gives off Qi that had been built up. Those in Qi Resonance with it have been inspired by it.
[NAME]突然将积累的灵气化作灵氛弥漫开来。可惜附近并没有人修炼，无人抓住这一机缘。	[NAME] gives off Qi that had been built up. Unfortunately, there was no one around that is cultivating, so no one availed themselves of this lucky opportunity.
[NAME]突然煞性勃发，散发出一股强烈的吸力，灵性交感下，众人根本灵气竟被夺走些许。不过虽然略微有损修行，但也借机窥视到灵根气脉运行的奥妙，获得许多参悟。	[NAME] erupted in cursed energy, causing a force to suck in toward it. Under Qi Resonance, the surrounding people's Base Qi seemed to be depleted somewhat. Although slightly harmful to cultivation, they gained Inspiration from peeking into the mystery behind the Spirit Root.
[NAME]突然煞性大盛，散发出一股强烈的吸力。不过周围无人修炼，并未有人受其影响。	[NAME]'s Curse suddenly increases, causing a violent force to suck in toward it. There was no one around that cultivated though, so no one was influenced.
[NAME]突然煞性勃发，散发出一股强烈的吸力，灵性交感下，众人灵气竟被夺走些许。不过虽然略微有损修行，但也借机窥视到灵根气脉运行的奥妙，获得许多参悟。	[NAME] erupted in cursed energy, causing a force to suck in toward it. Under Qi Resonance, the surrounding people's Qi seemed to be depleted somewhat. Although slightly harmful to cultivation, they gained Inspiration from peeking into the mystery behind the Spirit Root.
[NAME]生长过程中，根部突然有些隆起。竟然不知何时孕育出一些事物。	While [NAME] was growing, the roots suddenly bulged. Seemed like something new had been nurtured by it and is now fully developed.
[NAME]生长过程中，根部突然有些隆起，似乎在孕育什么。不过由于灵气不足，最终并没有孕育成功。	While [NAME] was growing, the roots suddenly bulged as if something were growing there. Its Qi was insufficient though, so that thing soon perished.
[NAME]生长过程中，树干之上忽有异状。竟然不知何时分泌出一些事物。	While [NAME] was growing, something strange appeared on the tree trunk. Who knows when, but some things were secreted.
[NAME]生长过程中，树干之上忽有异状，似乎要分泌出一些事物。不过由于灵气不足，最终只出现了一些无用之物。	While [NAME] was growing, something strange appeared on the tree trunk, as if it's secreting something. Its Qi was insufficient though, so only some useless junk appeared.
[NAME]树干之上忽有异状。竟然不知何时分泌出一些事物。	Something strange appeared on [NAME]'s trunk. Who knows when, but some things were secreted.
[NAME]树干之上忽有异状，似乎要分泌出一些事物。不过由于灵气不足，最终只出现了一些无用之物。	Something strange appeared on [NAME]'s trunk, as if it's secreting something. Its Qi was insufficient though, so only some useless junk appeared.
无事发生	Nothing happened.
决定不处理这个事件。	decided to leave things be.
决定使用处世来解决事件。	decided to use their Social Skill to deal with the situation.
决定依靠魅力来解决事件。	decided to use their Charisma to deal with the situation.
决定使用武力来解决事件。	decided to use their fighting prowess to deal with the situation.
决定依靠悟性来解决事件。	decided to use their Intelligence to deal with the situation.
决定使用食物来解决事件。	decided to use Food to deal with the situation.
决定使用灵石来解决事件。	decided to use Spirit Stones to deal with the situation.
决定使用原木来解决事件。	decided to use Wood to deal with the situation.
决定使用石头来解决事件。	decided to use Rock to deal with the situation.
决定选择某个弟子来解决事件。	decided to choose a Disciple to deal with the situation.
代理人{1}想了想，{0}	The agent {1} thought it over and {0}
获得了{0}点影响值。	Gained {0} Influence.
代理人{3}在{2}收获了{0}个{1}	{3} harvested {0} {1} in {2}.
啥都没有拿到。	Nothing was able to be had.
代理人让弟子一起努力	The Agent encouraged the Disciples to work together
代理人和弟子并没有那么高的体力，啥都没找到。	The agent and Disciples ability was lacking, so nothing was found.
代理人凭借力量挖掘，并仔细辨认	The Agent used brute force to dig.
代理人虽用灵石作引，但无法辨认宝物在何方。啥都没找到。	Although the Spirit Stones helped as a guide, but there was no way to be sure of the Treasure's location. Nothing was found.
代理人使用灵石作引	The Agent used the Spirit Stones as a guide
代理人使用木头开凿，但无法辨认出宝物	The Agent used Wood to dig, but didn't find any Treasure.
代理人使用木头轻轻开凿	The Agent used Wood to dig
代理人使用灵石作引，并仔细辨认	The Agent used the Spirit Stones as a guide to carefully identify the treasure the location.
代理人虽用石头开凿，但无法辨认宝物。	The Agent used Rock to dig, but didn't find any Treasure.
代理人使用石头开凿，仔细辨认	The Agent used Rock to dig
代理人想要击杀一些小妖兽，但力量不足，无法抗衡	The Agent wanted to take care of the Beasts, but didn't have the ability.
代理人杀了一些小妖兽	Agent killed some small Beasts.
{0}，找到了{1}个{2}。	{0}, found {1} {2}(s).
代理人在{0}忙活半天，啥都没找到。	The Agent was busy all day at {0}, but had nothing to show for it.
我方在{1}的赈灾贡献提高了{0}点。	Our sect's contribution to the relief efforts at {1} increased by {0}.
没有任何人帮助灾难。	There was no one to help with disaster relief.
我们	We
{0}的代理在{2}的灾难中贡献巨大，群众十分感谢，有约{1}人成为了信众。	The crowd in {2} was extremely grateful for {0}'s agent's contribution during the disaster, and so about {1} people became Followers.
我们的代理在{2}的灾难中贡献巨大，群众十分感谢，有约{1}人成为了信众。	The crowd was extremely grateful for our agent's contribution during the disaster in {2}, and so about {1} people became Followers.
有约{0}位流民加入了{1}。	About {0} refugees joined {1}.
期间，约{0}人死亡，{1}人失踪，{2}人逃离了{3}。	About {0} died, {1} were lost, and {2} fled {3}.
