Key	Value
正处于{0}！\n剩余时间：{1}天	In {0}! \nRemaining Days: {1} d
各门派赈灾情况：{0}	Relief Funds of All Sects: {0}
城市稳定度：{0}	City Stability: {0}
吸引力\n我方代理势力的吸引力，吸引力越高越容易吸引其他势力的信徒。主要通过布施获得。吸引力会每日衰减。	Appeal\nOur agencies' ability to attract followers from other forces. The higher the appeal, the easier it is to gain followers. Mainly obtained from running charity. Appeal will decrease day by day.
城市人口每日{0}\n普通群众有{1}人	The city population each day is {0}\nThere are {1} common residents.
信仰值	Belief
还有{0}个弟子正在路上...	{0} disciples are on their way…
让代理人落实政策。政策期间会发生对应事件，不同手段处理会有不同结果，直接影响此地的信众、总人口、我方代理的吸引力，以及其他门派的势力。不采取政策，信众则会认为代理人不作为，每日损失信众。	Ask the agent to implement the policy. Corresponding events will happen during the implementation of policy. Different methods will lead to different results, directly affecting the followers, population, our agency's appeal and other sects' power. If no policy is implemented, the followers will consider the agent irresponsible, and you will lose followers each day.
选择政策	Choose Policy
\n\n<font color=#D06508>[政策每日消耗]</font>	\n\n<font color=#D06508>[Policy Cost Each Day]</font>
\n影响值x{0}	\nInfluence *{0}
雕像\n主殿升级到中级主殿解锁。选择弟子附身之后，此地信仰可直接转移给该弟子。	Statue\nUpgrade to Intermediate Main Hall to unlock. After possessing a disciple, the belief of this place can be directly transferred to this disciple.
奇观\n主殿升级到高级主殿解锁。可建设宏伟的民间奇观。	Wonders\nUpgrade to Advanced Main Hall to unlock. Can build wonderous scenic spots in the world.
建造数量:{0}/{1}	Buildings: {0}/{1}
<font color=#D06508>[仓库含有]</font>	<font color=#D06508>[Storage]</font>
仓库\n该地每日产出和寻觅珍宝所都都会放在这里，满了则无法再获取内容。{0}	Storage\nThe production and treasures found each day will be stored here. It cannot contain any other contents once full.{0}
是否确定选择{0}来解决该事件?	Do you want to select {0} to solve this incident?
选择代理人	Select an agent
确认领取仓库所有储存？\n{0}	Do you want to claim all items in the storage?\n{0}
外门一旦前往则无法再返回，等同于逐出门派，是否确定派遣？	Outer disciples will not return once sent away, which is equal to banishing this person. Do you want to dispatch them?
选择弟子	Select a disciple
影响受戒类事件的成败与收获，在其他事件中也会有作用。	Affects the result and gains of ordination events. Also effective in other events.
在布施类事件中可收获影响值，在其他事件中也会有作用。	Gains influence during charity events. Also effective in other events.
影响生产事件中灵石和矿物的产量。	Affects the yield of spirit stones and minerals in production events.
影响生产事件中小麦的产量。	Affects the yield of wheat in production events.
代理人	Agent
女性	Female
男性	Male
确定开除该弟子吗？	Do you want to expel this disciple?
开除弟子	Expel Disciple
弟子（{0}/{1}）	Disciple ({0}/{1})
点击选择信仰对象\n信仰对象必须是神道修行者	Click to select the person you want to believe in.\nIt has to be a pantheon cultivator.
确认删除？	Do you want to delete?
政策	Policy
当前没有事件发生	No event happening.
不选择任何政策	No Policy
{0}丢失了	{0} is lost.
自动选择:{0}	Auto selection: {0}
\n点击建造	\nClick to build
影响力	Influence
[政策] {0}\n	[Policy]{0}\n
[效果] {0}\n	[Effect]{0}\n
影响值	Influence
城市稳定度：{0}\n主流代理势力：{1}	City Stability: {0}\nMain Agency Power: {1}
选择信仰对象	Select a belief
[color=#FF0000]该建筑升级需要达到{0}信仰人口[/color]	[color=#FF0000]To upgrade this building, the population of believers needs to reach {0}.[/color]
[color=#FFFFFF]该建筑升级需要达到{0}信仰人口[/color]	[color=#FFFFFF]To upgrade this building, the population of believers needs to reach {0}.[/color]
代理人正在赶来...	Agent on the way…
正在建造主殿...	Building the main hall…
正处于{0}!	In {0}!
让代理人落实政策。期间会发生对应事件，需要手段来处理。不采取政策则会每日损失代理势力吸引力。	Ask the agent to implement the policy. Corresponding events will happen during it, which needs to be handled appropriately. If no policy is implemented, the power and appeal of the agency will be reduced every day.
\n[color=#D06508][点击取出][/color]	\n[color=#D06508][Click to withdraw][/color]
库存不足，无法取出。	Unable to withdraw due to insufficient storage.
取出：	Withdraw: 
取出数量：{0}	How many to be withdrawn: {0}
法宝槽位未解锁	Artifact slots locked
点击打开装备面板	Click to open the Equipment menu.
健康值	Health
真炁	True Qi
点击打开角色健康面板	Click to open the Health menu.
点击打开{0}面板	Click to open the {0} menu.
{0}\n\n点击打开功法修行面板	{0}\n\nClick to open the Path & Cultivation menu.
切换至{0}一页技能面板\n\n快捷键:{1}	Switch to {0} Skill menu.\n\nHotkey: {1}
上	Up
下	Down
兽	Beast
妖	Monster
人	Human
变身成兽形态	Shapeshift into beast form
变身成妖形态	Shapeshift into monster form
变身成人形态	Shapeshift into human form
剩余时间:	Time remain: 
{0}时	{0} H
{0}分	{0} Min
{0:f0}秒	{0:f0} Sec
剩余时间:{0}天{1}时{2}分{3}秒	Remaining Days: {0}d {1}h {2}min {3}sec
\n灵气：{0:N0}({1:N0})	\nQi: {0:N0} ({1:N0})
\n削减最大灵气：{0:N0}({1:N0})	\nReduce Max Qi: {0:N0}({1:N0})
\n寿元：{0:N0}({1:N0})	\nLifespan: {0:N0} ({1:N0})
\n信仰：{0:N0}({1:N0})	\nBeliefs: {0:N0}({1:N0})
\n修为：{0:N0}({1:N0})	\nExperience: {0:N0} ({1:N0})
神民:{0}\n{1}	Divine Residents: {0}\n{1}
道行:{0}\n{1}	Attainment: {0}\n{1}
未保存的编辑将丢失，是否继续新建地图？	Unsaved edit will be lost. Continue to create new map?
地图尺寸：{0}	Map Size: {0}
还未设置角色出生点，地图信息基础未完善，请在'地图编辑-坐标点-角色出生点'中设置合适的角色出生点	Character spawn point has not been set. Basic map info is incomplete. Please set a suitable character spawn point in Map Edit—Coordinates—Character Spawn Point.
请输入存档名	Choose a name for your save.
确定要覆盖存档{0}吗？	Are you sure you want to overwrite {0}?
存档完成	Game saved!
存档正在进行，无法读档，请稍候...\n	Saving in progress, unable to load game. Please wait...\n
当前未保存的进度将会丢失，确定要读取存档{0}吗？	You will lose all unsaved progress. Are you sure you want to load saved game {0}?
抱歉，该存档已经不再被支持。但你可以返回主界面以它为基础轮回新的世界。\n(也可以通过切换游戏分支为0.94使用老版本继续游戏)\n	Sorry, this save is no longer supported, but you can return to the main menu and reincarnate in a new world based on its data.\n(Or you can change to game version 0.94 to continue playing.)\n
模组数据不匹配，我们无法保证存档数据的正确性，请返回主界面进行读取操作。	Incompatible mod data. We cannot ensure the save will function properly. Please return to the main menu and load mod data.
自动存档	Autosave
[color=#bf642f]掌管能力：{3}[/color]\n魅力加成：{0}\n处世加成：{1}\n境界加成：{2}\n	[color=#bf642f]Management Ability: {3}[/color]\nCharisma Bonus: {0}\nSocial Bonus: {1}\nState Bonus: {2}\n
[color=#bf642f]分堂掌管压力：{0}[/color]\n{1}	[color=#bf642f]Branch Management Pressure: {0}[/color]\n{1}
[color=#bf642f]掌管压力：{0}[/color]\n{1}	[color=#bf642f]Management Pressure: {0}[/color]\n{1}
选择掌门	Choose Sect Leader
未激活	Inactive
[color=#FF0000]未指定掌门[/color]\n	[color=#FF0000]You haven't chosen a Sect Leader.[/color]\n
[color=#FF0000]未指定专精[/color]\n	[color=#FF0000]Expertise not chosen.[/color]\n
[color=#FF0000]未指定堂主[/color]\n	[color=#FF0000]You haven't chosen a Branch Leader.[/color]\n
设置堂主	Leader
更换分堂专精	Change branch expertise
门派规模达到洞天才可以建立分堂。	Your sect size must have reached Paradise before you can establish a branch.
分堂名	Branch Name
输入分堂名称	Name your branch.
确定要取消[{0}]吗？	Are you sure you want to cancel [{0}]?
[color=#bf642f]已归属：{0}[/color]	[color=#bf642f]Belongs To: {0}[/color]
选择分堂专精	Choose branch expertise
请先为分堂选择专精。	First choose an expertise for your branch.
门派声望：{0:F0}\n声望来自于门派各个方面的行为。\n声望会影响来袭敌人的强度。\n声望会影响门派规模:\n山寨: 0\n门派: 500\n洞天: 2000	Sect Reputation: {0:F0}\nYou gain reputation by various actions pertaining to a sect.\nReputation affects the difficulty of attacking enemies.\nReputation affects a sect's size:\nFortress: 0\nSect: 500\nParadise: 2k
正邪倾向:\n正 {0:F0}  邪 {1:F0}\n正邪倾向会影响事件的选择和发展方向	Good Or Evil:\nGood {0:F0}, Evil {1:F0}\nWhether you lean toward being good or evil affects your choices during events and how you develop.
门派风水\n风水会影响整个门派方方面面	Sect Feng Shui\nFeng Shui affects all aspects of your entire sect.
规模：{0}	Size: {0}
门派规模会影响门派的人数上限。\n山寨: {0}个\n门派: {1}个\n洞天: {2}个	Sect Size affects the sect's population limit.\nFortress: {0}\nSect: {1}\nParadise: {2}
掌门：{0}	Sect Leader: {0}
门派掌门	Sect Leader
弟子数量：{0}/{1}	Disciples: {0}/{1}
门派弟子总数\n人数上限受门派规模影响：\n山寨: {0}个\n门派: {1}个\n洞天: {2}个	Total number of disciples in the sect.\nYour population limit is affected by Sect Size:\nFortress: {0}\nSect: {1}\nParadise: {2}
外门弟子：{0}	Outer Disciples: {0}
门派外门弟子总数	The total number of outer disciples.
内门弟子：{0}	Inner disciples: {0}
门派内门弟子总数	The total number of inner disciples.
死亡弟子：{0}	Deceased Disciples: {0}
门派已死亡弟子个数	The total number of deceased disciple.
击败普通人：{0}个	Mortals Defeated: {0}
在战斗中击败普通敌人的数量	Number of mortal defeated in battle.
击败修行者：{0}个	Cultivators Defeated: {0}
在战斗中击败修行敌人的数量	Number of cultivators defeated in battle.
提供帮助：{0}次	Help Given: {0}
给路人提供帮助的次数	Number of times you've helped strangers.
历练次数：{0}次	Adventures: {0}
派遣内门弟子历练的次数	Number of times you have dispatched inner disciples on adventures.
发现地点：{0}个	Locations Discovered: {0}
在世界发现新地点的个数	Number of locations discovered.
发现秘籍：{0}本	Manuals Discovered: {0}
发现并练习新秘籍的数量	Number of manuals you have discovered and learned.
炼制法宝：{0}件	Artifacts Crafted: {0}
炼制成功的法宝数量	Number of artifacts you have created.
炼制丹药：{0}颗	Elixirs Concocted: {0}
炼制成功的丹药数量	Number of elixirs you have created.
绘制符咒：{0}张	Talismans Drawn: {0}
绘制符咒的张数	Number of talismans you have drawn.
施展神通：{0}次	Miracles Performed: {0}
施展神通的次数	Number of miracles you have performed.
{0}\n已死亡\n享年{1:N0}岁	{0}\nDeceased\nDied at the age of {1:N0}.
{0}\n{2}\n{1:N0}岁\n{3}	{0}\n{2}\nAge {1:N0}\n{3}
(已飞升)	(Ascended)
{0}正在外历练，等他回来再说吧。	{0} is out on adventure. Wait till they come back.
要将{0}驱逐出门派么？这将影响其他角色的情绪。	Banish {0} from the sect? This will affect the mood of other characters.
门派内的精怪 {0}	Sect's Sentient Spirit {0}
内门	Inner Disciple
外门	Outer Disciple
与{0}的好感度为：{1}\n\n{2}	{0}'s favor is: {1}\n\n{2}
与{0}的好感度为：{1}	{0}'s favor is: {1}
[模组]	[Mods]
请示门派	Asking for Sect Instruction
不会自主处理，交给玩家手动选择。	Will not be automatically handled. The player shall select manually.
请选择	Choose
匹配程度：{0:P0}	Match: {0:P0}
瓶颈\n	Limit\n
秘籍:\n[color=#483721]{0}[/color]\n	Manual:\n[color=#483721]{0}[/color]\n
已录入	Transcribed
尚未获得	Not obtained
[align=center](秘籍)[	[align=center](Secret Manual)[
[align=center](秘体)[	[align=center](Secret Body)[
[align=center](淬体法)[	[align=center](Remold)[
[align=center](姿态)[	[align=center](Stance)[
瓶颈收获\n	Results from Limit\n
选择功法	Choose Law
无法录入	Unable to transcribe
容量不足	Insufficient storage
准备录入	Ready to transcribe
所修功法：{0}({2})\n{1}\n性别：{5}\n年龄：{3:N0}\n道行：{4:N0}	Learned Laws: {0} ({2})\n{1}\nGender: {5}\nAge: {3:N0}\nAttainment: {4:N0}
可选：{0}/{1}	Selectable: {0}/{1}
选择技能	Select Skills
选择属性	Select Stats
选择材料	Select Material
选择建筑	Select Building
选择主材料	Select main material
选择丹方	Select Elixir Recipe
选择秘籍	Select Manual
选择灵智	Select Intelligence
选择Modify	Select Modify
任 意	Any
请选择可设置区域	Select an area to set
图片(*.png;*.jpg)\0*.png;*.jpg	Image (*.png;*.jpg)\0*.png;*.jpg
选择预览图	Choose Preview Image
请确认comdlg32.ocx是否丢失！_{0}	Confirm whether you have comdlg32.ocx!_{0}
关闭	Close
{0}分钟	{0} min
持续	Always
确定要重置教学提示吗？	Are you sure you want to reset the tutorial tips?
教学提示已经重置！	Tutorial tips have been reset!
多线程优化需要重启游戏才能生效。	Multi-threading optimization requires the game to be restarted in order to take effect.
尚未购买[武当仙踪]扩展包。	Do not have the [Immortal Tales of WuDang] DLC.
由于您修改了分辨率，请重新启动游戏。	As you adjusted the resolution, please restart the game.
删除特殊效果	Delete Special Effect
从根本上增加百分比	Base Percentage Increase
从根本上增加固定值	Base Increase
新效果	New Effect
秘籍参悟({0})	Manual Inspiration ({0})
已习得秘籍：{0}，无法再次领悟。	Learned Manual: {0}, cannot be comprehended again.
确定要消耗{0:F0}点参悟值领悟{1}么？\n这将消耗掉这本秘籍。	Do you want to spend {0:F0} Inspiration to learn {1}?\nThis manual will be lost.
提高道行: {0}\n	Attainment: +{0}\n
秘籍内容:\n	Manual Contents:\n
\n[color=#9e6404]不能共存：[/color]	\n[color=#9e6404]Cannot coexist:[/color]
参悟值：{0:F0}\n{1}	Inspiration: {0:F0}\n{1}
所需境界：{0}\n{1}	Required State: {0}\n{1}
[color=#ff0000]已达到道行上限[color]\n{0}	[color=#ff0000]Attainment cap reached.[color]\n{0}
\n[color=#9e6404]前置条件：[/color]	\n[color=#9e6404]Prerequisites:[/color]
[color=#0000FF]已参悟[/color]\n	[color=#0000FF]Learned[/color]\n
[{2}]\n所需境界:{3}{4}\n<font color=#9e6404>{0}</font>\n{1}	[{2}]\nRequired State: {3} {4}\n<font color=#9e6404>{0}</font>\n{1}
该角色无法学习此技能	This character cannot learn the skill.
[color=#ff0000]下一级参悟值：{0:F0}/{1:F0}[color]\n提高道行: {3}\n{2}	[color=#ff0000]Inspiration on next level: {0:F0}/{1:F0}[color]\nAttainment: +{3}\n{2}
下一级参悟值：{0:F0}/{1:F0}\n提高道行: {3}\n{2}	Inspiration on next level: {0:F0}/{1:F0}\nAttainment: +{3}\n{2}
参悟值：{0:F0}	Inspiration: {0:F0}
玄门：{0:F0}	Orthodox: {0:F0}
旁门：{0:F0}/{1:F0}	Unorthodox: {0:F0}/{1:F0}
[{2}]\n{3}\n参悟值：{0:F0}/{1:F0}	[{2}]\n{3}\nInspiration: {0:F0}/{1:F0}
[{0}][color=#0000FF](已参悟)[/color]\n{1}	[{0}][color=#0000FF](Learned)[/color]\n{1}
\n[align=center][color=#9e6404]----已参悟----[/color][/align]	\n[align=center][color=#9e6404]----Learned----[/color][/align]
\n[align=center][color=#9e6404]----未参悟----[/color][/align]	\n[align=center][color=#9e6404]----Not Learned----[/color][/align]
确定要消耗{0:F0}点参悟值提高{1}等级么？	Do you want to spend {0:F0} Inspiration to level up {1}?
确定要消耗{0:F0}点参悟值参悟{1}么？	Do you want to spend {0:F0} Inspiration to learn {1}?
[{0:N0}阶	{0:N0}
{0:N0}阶]	{0:N0}
杂项	Misc.
消耗	Consumables
知道了	OK
提示	Tip
是否确认退出当前教学？	Are you sure you want to quit the current tutorial?
请阅读提示({0}秒)	Please read the tip ({0} sec)
<font color=#D06508>[通灵]</font>\n	<font color=#D06508>[Illuminate]</font>\n
通灵中...\n	Illuminating...\n
通灵时间：{0:f2}天\n	Illuminated time: {0:f2} days\n
五行蕴养:\n	Five Elements Nurture: \n
{7}<font color=#D06508>[物体]</font>\n灵气：{1:N0}（{5}{6:N2}/s）\n聚灵：{4} {9}\n美观：{0}\n品阶：{3}\n品质：{2}{10}{8}{11}	{7}<font color=#D06508>[Object]</font>\nQi: {1:N0}({5}{6:N2}/s)\nGather Qi: {4} {9}\nAttractiveness: {0}\nTier: {3}\nQuality: {2}{10}{8}{11}
重量：{0}斤	Weight: {0} Catties
重量：不值一提	Weight: Almost None
精怪 · 	Sentient Spirit -  
傀儡	Vessel
<font color=#D06508>[原材料]</font>\n{0}\n	<font color=#D06508>[Raw Material]</font>\n{0}\n
<font color=#D06508>[傀 儡]</font>\n	<font color=#D06508>[Puppet]</font>\n
主人：{0}\n	Owner: {0}\n
耐久：{0:F0}/{1:F0}\n	Durability: {0:F0}/{1:F0}\n
移动速度：{0:F1}米/秒\n	Move Speed: {0:F1}m/sec\n
<font color=#D06508>[建 筑]</font>	<font color=#D06508>[Buildings]</font>
[color=#00FF00](风水建筑)[/color]	[color=#00FF00](Feng Shui Building)[/color]
\n燃料剩余: {0:F0}秒	\nRemaining Fuel: {0:F0} sec
\n水量: {0}	\nWater: {0}
\n香火值: {0:F2}	\nIncense: {0:F2}
\n拥有者: {0}	\nOwner: {0}
\n所属工作: {0}	\nWork: {0}
\n[color=#D06508](灵兽雕像)[/color]	\n[color=#D06508](Spirit Pet statue)[/color]
\n重生进度：{0}/{1}	\nRebirth progress: {0}/{1}
\n等待激活	\nWaiting for activation
<font color=#00FF00>可选中</font>\n	<font color=#00FF00>Selectable</font>\n
<font color=#FF0000>不可选中</font>\n	<font color=#FF0000>Not Selectable</font>\n
(成长中)	(Growing)
(被收获)	(Being Harvested)
(已成熟)	(Mature)
(成熟中)	(Maturing)
(凋谢中)	(Withering)
(被烧毁)	(Burning)
(生长停止)	(Growth Stopped)
<font color=#D06508>[植物]</font>\n生长效率:{0:N1}%	<font color=#D06508>[Plant]</font>\nGrowth Rate: {0:N1}%
\n生长百分比:{0:N1}%	\nGrowth: {0:N1}%
\n成熟百分比:{0:N1}%\n	\nMaturity: {0:N1}%\n
矿石	Ore
物体	Object
\n\n<font color=#D06508>[灵植]</font>\n{9}：{10:N2}%\n灵煞趋势：{8}{0:N2}/天\n　蕴养加成：{1}\n　天气加成：{2}\n　季节加成：{3}\n　五行加成：{4}\n　交感加成：{5}\n\n当前状态：{6}\n　{7}\n	\n\n<font color=#D06508>[Spiritual Plant]</font>\n{9}: {10:N2}%\nBless Tendency: {8} {0:N2}/d\nNurture: {1}\nWeather: {2}\nSeason: {3}\nFive Element: {4}\nSympathy: {5}\n\nStatus: {6}\n　{7}\n
当前灵性	Blessing
当前煞性	Curse
范围：{0}	Range: {0}
腐朽中({0})	Decaying ({0})
{0}后开始腐朽	 begins decaying in {0}.
<font color=#00FF00>可选中</font>	<font color=#00FF00>Selectable</font>
<font color=#FF0000>不可选中</font>	<font color=#FF0000>Not Selectable</font>
  <font color=#00FF00>[绑定：{0}]</font>\n	  <font color=#00FF00>[Soulbound: {0}]</font>\n
幽淬次数：{0}次\n	Specter Refinements: {0}\n
道淬次数：{0}次\n	Tao Refine Times: {0}\n
灵淬次数：{0}次\n	Spiritual Refinement: {0}\n
<font color=#888888>(无风水)</font>	<font color=#888888>(No Feng Shui)</font>
<font color=#00FF00>(契合)</font>	<font color=#00FF00>(compatible)</font>
<font color=#FF0000>(不合)</font>	<font color=#FF0000>(incompatible)</font>
<font color=#888888>(房间外无效)</font>	<font color=#888888>(Invalid Outside)</font>
<font color=#D06508>[通灵镇物]{0}</font>\n	<font color=#D06508>[Spirit Relic]{0}</font>\n
(未鉴定)\n	(Unidentified)\n
<font color=#D06508>[装备]</font>\n	<font color=#D06508>[Gear]</font>\n
<font color=#00FF00>[仅{0}可装备]</font>\n	<font color=#00FF00>[Only to be equipped by {0}]</font>\n
伤害强度：{0:N1}\n	Damage Power: {0:N1}\n
攻击速度：{0:N2}次/秒\n	Attack Speed: {0:N2}/sec\n
攻击距离：{0:N2}米\n	Attack Range: {0:N2}m\n
护盾转化加成：{0:N3}/点\n	Barrier Conversion Bonus: {0:N3}/point\n
最适温度上限：{1}[relativetemperature]{0:N2}[/relativetemperature]\n	Ideal Temperature Cap: {1}[relativetemperature]{0:N2}[/relativetemperature]\n
最适温度下限：{1}[relativetemperature]{0:N2}[/relativetemperature]\n	Ideal Temperature Minimum: {1}[relativetemperature]{0:N2}[/relativetemperature]\n
神秘	Mystery
契约：{0}\n	Contract: {0}\n
移动速度：{0:F2}\n	Move Speed: {0:F2}\n
移动速度：未改变\n	Move Speed: no change\n
<font color=#D06508>[食用]</font>\n	<font color=#D06508>[Eat]</font>\n
<font color=#FF0000>(生食)</font>\n	<font color=#FF0000>(Raw)</font>\n
精元：{0}\n	Stamina: {0}\n
食物：{0}\n	Food: {0}\n
水份：{0}\n	Water Content: {0}\n
娱乐：{0}\n	Leisure: {0}\n
<font color=#D06508>[药物]</font>\n	<font color=#D06508>[Medicine]</font>\n
治疗效率：{0:N2}\n	Heal Efficiency: {0:N2}\n
持续时间：{0:N2}天\n	Duration: {0:N2}d\n
作用部位：	Functionality:
<font color=#D06508>[秘籍·{0}]</font>\n	<font color=#D06508>[Secret Manual - {0}]</font>\n
玄门秘籍	Orthodox Manual
旁门心得	Unorthodox Manual
[color=#00FF00][装备后可参悟][/color]\n	[color=#00FF00][Equip to learn][/color]\n
需求境界：{0}({1})\n	Required State: {0} ({1})\n
<font color=#FF0000>(境界不够，无法修炼)</font>\n	<font color=#FF0000>(Raise State to train) </font>\n
<font color=#FFFF33>此秘籍已收录至藏经阁</font>\n	<font color=#FFFF33>This manual has been placed in the Manual Pavilion.</font>\n
<font color=#D06508>[丹药]</font>\n	<font color=#D06508>[Elixir]</font>\n
灵气：{0}\n	Qi: {0}\n
筑基值：{0}\n	Foundation: {0}\n
参悟经验：{0}\n	Inspiration XP: {0}\n
耐药性：{0:P2}\n	Medicine Resistance: {0:P2}\n
分神数：{0}\n	Number of Sub-spirits: {0}\n
<font color=#D06508>[内丹]</font>\n	<font color=#D06508>[Internal Core]</font>\n
<font color=#D06508>[法宝]</font>\n	<font color=#D06508>[Artifact]</font>\n
<font color=#D06508>[法宝·信仰圣物]</font>\n	<font color=#D06508>[Artifact: Sacred Relic]</font>\n
归属：[color=#D06508]{0}[/color]\n	Owned by: [color=#D06508]{0}[/color]\n
天劫洗练：{0}次\n	Heavenly Reforge: {0}\n
五行：相生\n	Five Elements: Connective\n
五行：相同\n	Five Elements: Equivalent\n
五行：相克\n	Five Elements: Counteractive\n
<font color=#D06508>[秘宝]</font>\n	<font color=#D06508>[Legacy Artifact]</font>\n
<font color=#D06508>[激活进度]</font>\n	<font color=#D06508>[Activation Progress]</font>\n
<font color=#D06508>[灵器]</font>[color=#66FFFF]({0})[/color]\n	<font color=#D06508>[Spiritual Artifact]</font>[color=#66FFFF]({0})[/color]\n
激活条件:{0}之灵器({1}/{2})\n	Activation Requirements: {0}'s spiritual artifacts ({1}/{2})\n
神道修行无法使用灵器\n	Spiritual artifacts are unavailable for the Law of Shendao.\n
炼体修行无法使用灵器\n	Spiritual artifacts are unavailable for Physical cultivation.\n
<font color=#80D5FF>[精品]</font>	<font color=#80D5FF>[Exquisite]</font>
孵化进度：{0:N0}%\n	Hatching: {0:N0}%\n
制作者：	Creator: 
\n可持有时间：{0}	\nAvailable Time: {0}
\n距离下次拍卖会还剩{0}天	\n{0} days until the next auction.
\n这里面似乎困着一只{0}	\nThere seems to be a {0} trapped in it.
选择保存文件夹	Select Save Folder
壁纸已经保存到：\n{0}	Wallpaper saved to：\n{0}
添加前置模组	Add the required mod
添加新标签	Add New Label
版本号请使用浮点数	Please use floating-point numbers for game versions.
设置的所需游戏版本比当前游戏版本更高，请确认	The required game version you have set is higher than the current game version. Please verify
不存在预览图！	Preview image does not exist!
请设定标签！	Set a label.
外观美化	Graphics
功能增强	Function Enhance
易用性	Usability
大型综合	General
轮回者	Reincarnator
物品	Item
语言	Language
非万界天宫	Not the Realms Palace
建筑蓝图	Blueprint
内容	Content
冒险模式	Adventure Mode
非中文	Non-Chinese
正在更新，请耐心等待...	Updating. Please wait…
更新完成	Update complete
更新失败	Failed to update
加载{0}模组UI报错:{1}	Loading {0} Mods UI Error: {1}
以下模组需要 {0} 作为前置模组:{1}	The following mods require mod {0}: {1}
{0} 所需的前置模组排序过低:{1}	The rank of {0}'s required mod is too low: {1}
该模组并未公开，无法进行评价	This mod is unavailable to the public. Unable to review.
由于WeGame平台模组上传功能正在维护中，暂不可上传模组。	Unable to upload mods. The mod uploading function for WeGame is currently under maintenance.
检测服务器MOD...	Test server mod…
更新MOD信息...	Updating mod info…
上传中，请耐心等待...	Uploading, please be patient…
正在准备上传...	Waiting to be uploaded…
 正在上传中，请耐心等待...\n	 Uploading, please be patient…\n
  \n当前进度:	  \nProgress:
上传成功！大约需要10分钟的时间才会在模组订阅面板中出现	Uploaded! Your mod will be viewable in the mod subscription menu in about 10 minutes.
上传成功！大约需要10分钟的时间才会在模组订阅面板中出现\n请勿修改并妥善保管当前上传模组文件下的Info文件，用于更新该模组	Uploaded! Your mod will be viewable in the mod subscription menu in about 10 minutes.\nPlease do not modify the .info file of the uploaded mod and keep it for future update of this mod.
上传失败！{0}\n是否选择无预览图上传	Upload failed! {0}\nUpload without setting a preview image?
上传失败！{0}	Upload failed!{0}
模组文件已经上传成功！	Mod file uploaded!
模组文件已经上传成功！\n请勿修改并妥善保管当前上传模组文件下的Info文件，用于更新该模组！	Mod file uploaded!\nPlease do not modify the .info file of the uploaded mod and keep it for future update of this mod.
更新 	Update 
\n总大小: 	\nSize: 
  \n当前进度: 	  \nProgress: 
我们的位置	My Position
我们不知道这个地方在哪，或许应该多转转？	I wonder where we are. Perhaps we'd better take a look around.
中立	Neutral
己方	Ally
未获得通行权	Inaccessible
{0}\n当前有{1}个门派的任务未完成	{0}\n{1} sect tasks are unfinished.
什么也不给	None
分配100灵石	Give 100 Spirit Stones
分配1000灵石	Give 1,000 Spirit Stones
{0}即将上任代理人，是否给一些盘缠以备不测？（灵石一旦给出无法返还）	{0} is about to be the agent. Do you want to give them resources in case of an emergency? (Once given away, spirit stones cannot be retrieved.)
资源分配选择	Allocate Resources
取消入驻	Cancel Assigning
门派人数已达上限，不可送回代理人！	Reached the maximum sect population. Unable to recall the agent!
危险未知	Unknown
赠送	Send Gift
赠送以完成任务	Send gifts to complete tasks
驻扎中	Camping
返回中	Returning
无数次	Numerous times
次	Times
{0}\n[color=#990000](这是一个需要进入地图完成的秘闻)[/color]	{0}\n[color=#990000](This is a Secret that can only be completed by entering the map)[/color]
建立门派后，派遣内门弟子前往历练	After establishing a sect, dispatch inner disciples on adventures.
建立门派后，派遣内门弟子前往驻扎，弟子会持续历练直到28天后或者发生受伤。\n（驻扎中每隔2到4天触发一次事件且随时可以召回）	After establishing a sect, dispatch disciples to camp. They will continue training for 28 days or until they are wounded. \n(An event will occur every 2 to 4 days while camping and they can be recalled at any time.)
主殿正在建造...	Building the main hall…
{0}天劫临近(低于30秒)，拒绝前往。	{0}Heavenly Tribulation is coming (in less than 30 sec). Refused to go.
{0}正在忙，暂时无法前往。	{0} is now occupied and cannot go.
门派存亡之际不宜外出。	Your sect is on the verge of being annihilated. This is not the time to leave.
{0}的的瓶颈即将松动，暂时不宜外出历练。	{0}'s limit is increased. This is not the time for them to adventure.
{0}正在静修中，不能外出历练。	{0} is meditating. This is not the time for them to adventure.
循环历练	Repeat Adventure
循环{0}次\n(召回可以中断循环)	Repeat {0} times\n (Recall to stop the repeat)
无数	Numerous
前往{0}	Go to {0}
耗时：{0:N2}天\n	Time: {0:N2}d\n
[color=#B65704]耗时较长[/color]\n	[color=#B65704]Requires Much Time[/color]\n
拜山	Visit
见面礼	Meeting Gift
原木	Wood
石材	Stones
采取处世手段解决问题，某些时候可以收获吸引力或影响值。	Using social skills to solve problems sometimes can gain appeal or influence.
威慑他人。	Threaten others.
吸引他人。	Appeal to others.
辩论，或是做坏事。	Debate or prank.
将食物给他人。	Give others food.
将灵石送人。大部分凡人都不认识灵石。	Give others spirit stones. Most mortals do not know about spirit stones.
将木材送人，或是拿起木棍。	Give others wood, or pick up a wood stick.
将石头送人，或是拿起砖头。	Give others stones, or pick up a brick.
派遣众弟子或是拥有特殊标签的弟子解决问题。	Send all disciples, or disciples with a special trait to solve the problem.
快速增加	Fast increase
