ID	Name	Desc
200106	Commentator	Há disputas em todo o país, mas geralmente todos seguem o mesmo sistema de regras. Às vezes este é convidado para atuar como comentarista de competições para que aqueles que não entendem o que está acontecendo possam entender melhor como a competição está progredindo. Com o tempo, as pessoas se acostumaram com o som de sua voz e as piadas que ela faz.
200107	Squandered Future	Crescer jogando jogos deixou este sem promessa uma vez crescido. Muitos eram os jogos de lixo jogados por este na juventude, pois cada um parecia uma experiência nova e fresca. E assim, as esperanças da criança passaram de cientista ou algum tipo de líder para fazer jogos de lixo.
200108	Demon Slayer	O cajado era bem feito, podia-se ficar de guarda com ele até a velhice. O sonho de fazer jogos pegou fogo e então o negócio de criação de pessoal faliu, então ele se voltou para os trolls. Dentes de troll, pele de troll... na verdade, qualquer material de troll vende. A melhor maneira de obtê-lo é fazer os trolls matarem uns aos outros.
200109	Source of the Crook	[NAME] cresceu torto numa infância sombria entre uns meninos maiores que gostavam de dar surras. Depois que os companheiros de infância morreram um por um, [NAME] rasgou as roupas de luto e depois comeu o que deixaram para trás ... só então [NAME] foi capaz de ficar mais forte do que nunca.
200110	The Third	[NAME] sempre se referiu a si mesmo como o terceiro porque, primeiro, é fácil morrer violento e, segundo, é fácil ser espancado. [NAME] conseguiu um emprego trabalhando 8 horas por dia, das quais 7 horas e meia foram gastas conversando e o restante foi gasto no banheiro. As pessoas realmente não sabiam o que o trabalho [ITS] fazia, mas sempre soava impressionante. [NAME] muitas vezes sequestrava algumas batatas para tosse que haviam engordado, enfiava meias na boca e depois as torturava. Eles pareciam gostar, no entanto.
200111	Otherworldly Youth	Crescendo em um Shangri-la Imortal, além dos guerreiros viajantes que aconteceriam, havia apenas um gato chamado Dinastia Han e um cachorro chamado Roma para companhia. Normalmente, além das Leis que os guerreiros deixariam para trás, as únicas outras coisas a fazer seriam cuidar das plantas e refinar a medicina.
200112	Sword Collector	Depois de crescer, este se apaixonou por colecionar espadas antigas. Ele sempre viajou por toda a China tentando encontrar espadas antigas que ninguém conhecia. Ele tinha uma coleção tão grande que nem ele sabia quantas espadas ele tinha. Isso não importa, afinal, o que há de errado em colecionar como hobby?
200113	Dismal Youth	[NAME] uma vez teve uma família amorosa e feliz em que ele cresceu... até que ele completou 15 anos, isso é. Seu pai teve um caso e depois o alcoolismo levou à violência doméstica e à morte de sua mãe. Ele só podia passar seus dias mergulhado na solidão e na dor. E assim a semente do ódio brotou em seu coração, transformando um menino feliz e animado em um jovem sombrio e frio.
200114	Vengeful Killer	Depois de buscar vingança com sucesso em seu pai ... matando-o, [NAME] tornou-se cruel, sem emoção e volátil. Gostava de brincar com os outros e tinha um anseio e uma agressividade inusitados em relação ao sexo oposto.
200115	Hardcore Girl	[NAME] nasceu em uma família de artistas marciais e em termos de personalidade, desde jovem não admitia derrotas e estava constantemente em busca de desafios difíceis de todas as formas e tamanhos. Como ela estava sempre procurando maneiras de ajudar os outros, ela tinha um andar cheio de faixas, cada uma entregue para cantar seus louvores.
200116	Her Majesty	Ajudar os outros por tanto tempo tende a atrair aqueles de atitude semelhante e, assim, um grupo de indivíduos com a mesma mentalidade encontrou uma rainha com quem poderiam viajar, explorar o desconhecido e aproveitar a vida ao máximo. De vez em quando, eles até a chamavam de rainha, embora fosse mais com o espírito de nunca desistir diante da adversidade que a levou a assumir esse apelido.
200117	Reincarnated Immortal	Quem sabe quando a Seita da ciência criará raízes em todo o reino, como parece já ter começado a fazê-lo centenas de anos atrás. O líder da seita Wang Laoju não é uma pessoa comum: ele é um imortal há um bom tempo. Ele anda pelo reino disfarçado de mortal. \nO disfarce de um corpo mortal o submete ao envelhecimento e à doença. Toda vez que ele morre, ele apenas reencarna enquanto retém as memórias da vida anterior. Passar por inúmeras reencarnações em busca de conhecimento ilimitado também lhe permite experimentar toda a gama de emoções humanas.
200118	Future Science Leader	Os discípulos da futura seita científica são todos pessoas normais que querem buscar a imortalidade. O líder sempre procura maneiras de ajudar seus discípulos. Ele já desenvolveu um curso de um dia de 25 horas desta vez sobre o tema da busca da imortalidade. O presente Wang Laoju encontrou o amor verdadeiro e assim eles se tornaram companheiros caminhando na Lei, reencarnando. Esta união feliz é um conto familiar no reino.
200119	A Family of Scholars	Nascido em uma família de estudiosos, este tutor caseiro é um guerreiro viajante que buscava reclusão e que frequentemente gosta de falar sobre o mundo do guerreiro. Ela desenvolveu um grande interesse no mundo do guerreiro ao longo dos anos.
200120	Sect Leader's Wife	Assim como ela estava se esgueirando para entrar no mundo do guerreiro, ela conheceu o líder recém-reencarnado da Futuristic Tech Sect, Wang Laoju. Depois de algum tempo juntos, eles se tornaram parceiros na Lei, reencarnam juntos e se acompanham nesta vida e na próxima, sua história é contada em todo o reino.
200121	Intellectual Family	Crescendo em família buscando a Imortalidade, a instrução explícita foi recebida pelos professores desde tenra idade para estabelecer uma boa base para a busca da Imortalidade. No entanto, a criança era rebelde e extremamente curiosa, mas não em relação à busca da imortalidade e sim em relação aos segredos do mundo da Prática.
200122	King of Exploration	Depois de crescer, [NAME] gostava de explorar todos os lugares, ultrapassando limites, não importa o quão perigoso. \nCrescer assim imbui uma pessoa com resistência e adaptabilidade. Ele deixou sua marca por todos os lugares onde os exploradores se aventuravam e assim se tornou uma lenda entre eles.
200123	Procrastinator	Os dons de Sun Zha eram abundantes e bem aparentes desde tenra idade. O Qi estava sempre em excesso, mas o Qi da criança causava preguiça. Ele estava sempre lutando contra sua preguiça com pouco ou nenhum resultado.
200124	Lazy Transverser	Sun Zha vem de um mundo de competição implacável. Antes de vir a este mundo em que se busca a imortalidade, passou a infância e a adolescência mergulhado na indolência.
200125	Bazaar Punk	Essa criança adorava se esconder no bazar, até que um dia sua mãe percebeu seu talento para a música e o mandou contratar um professor de violino. Mas desde o primeiro dia ele foi encontrado por sua mãe no bazar em vez da sala de aula e assim qualquer esperança de um futuro musical parecia desaparecer. \nNo dia seguinte, porém, a criança percebeu que a guitarra era de extremo interesse e assim nasceu um músico punk.
200126	Cursed Beauty	Esta criança tornou-se um adulto com paciência e curiosidade insaciáveis ​​e por isso tentou todos os tipos de profissões, mas devido à beleza incomum e grande habilidade, ele é capaz de realizar o dobro do trabalho com metade do esforço. Mas isso realmente provou ser autodestrutivo e viver uma vida normal provou ser uma tarefa hercúlea. \nEntão ele passa o tempo saindo tarde da noite disfarçado de fantasma. Esta tem sido a única maneira que ele pode viver qualquer semelhança do que ele sente ser uma vida normal.
200127	Born Wealthy	Filha de uma família rica de estudiosos, fortes e bonitas. No entanto, ela foi forçada a aprender muitas leis devido ao seu talento, ela se sentiu incomodada devido à sua incapacidade de Breakthrough.
200128	Majestic Radiance	Na superfície, ela é indiferente e arrogante, mas na verdade é vazia por dentro. Ela viajou pelo mundo como uma guerreira viajante com pincel e espada na mão. De tempos em tempos, ela ajudava um aluno a estudar caligrafia ou pintura. Havia quem achasse seu temperamento desagradável, mas ela não se explicava, preferindo apenas fazer amizade com quem a entende.
200129	The Girl Next Door	Esta menina ao lado nasceu em uma família de artesãos. Embora ela fosse mimada pelo pai com todos os brinquedos que ele fazia, ele a criou para ser animada e ter iniciativa. Infelizmente, ele exagerou e agora ela aproveita a chance de enfrentar o mundo como uma guerreira viajante com espada na mão.
200130	Legendary Whirlwind	A garota animada ao lado acabou sendo bastante impulsiva. Embora ela pareça bastante inofensiva, ela era bastante perceptiva. Ela não suportava ver os outros sendo perseguidos e gostava de lutar como um cavaleiro de armadura brilhante, e então tentava fazer o que podia quando podia.
200131	The King of Games	[NAME] tinha um intelecto de nível genial e adorava todos os tipos de jogos. Quando [NAME] tinha dez anos de idade, essa criança era especialista em qualquer jogo que se conhecesse. A luta de críquete era um jogo de interesse particular. [ITS] tinha um olho afiado para escolher grilos que venceriam.
200132	Military Archivist	Este tinha bastante afinidade para colecionar documentos militares. Uma vez mordido pelo inseto, não havia como voltar atrás. Dinheiro e tempo não eram problema.
200133	Bandit Leader	[NAME] é filha de um líder de bandidos da montanha. Ela viveu uma vida difícil, mas ela tem habilidade e destreza para mostrar isso.
200134	Travelling Warrior	Como o pai de [NAME] foi morto por um inimigo, ela se tornou a líder de uma Fortaleza aos 16 anos, e então decidiu não matar os inocentes e não roubar pessoas boas. Eles foram traídos e a Fortaleza foi destruída, mas ela conseguiu escapar com ajuda e passou a entrar no mundo da Prática.
200135	Mohist Disciple	[NAME] era jovem e inteligente e estudou com um especialista moísta na aldeia desde jovem. Sob excelente tutela, o especialista foi capaz de aprimorar [ITS] talentos e coragem desde tenra idade.
200136	Travelling Warrior	Já se passaram mais de três anos desde que [NAME] atingiu a maioridade e ajudar os mais fracos tem sido uma tarefa diária. Recentemente, na Cidade da Desolação, [NAME] encontrou uma pessoa que comentou que esta tinha um Destino Imortal. Isso obrigou [NAME] a examinar a Lei da Imortalidade.
200137	Musical Genius	[NAME] teve um interesse intenso por instrumentos desde tenra idade e, de fato, aprendeu a tocar todos os que conhece. Infelizmente, ela contraiu uma doença que a deixou surda.
200138	Ink Villager	Depois de crescer, [NAME] chegou a uma vila conhecida como Ink Village, onde todos eram extremamente talentosos com instrumentos e dependiam deles para sobreviver. [NAME] usou seu incrível talento para ganhar a aprovação dos moradores e se estabeleceu lá.
200139	Ink Villager	[NAME] morava em uma vila conhecida como Ink Village, onde todos eram extremamente talentosos com instrumentos e dependiam deles para sobreviver. Surpreendentemente este tornou-se um chef nesta aldeia.
200140	Ink Village Chef	A habilidade de cozinhar de [NAME] ganhou aprovação lentamente ao longo dos anos e ele ficou conhecido como um chef mestre. A atmosfera local cheia de música de alguma forma se infiltrou na comida que ele cozinhava.
200141	Intellectual Family	[NAME] nasceu em uma família de estudiosos e era atraente e inteligente desde jovem. O amor pela música acabou por levá-lo a tornar-se músico.
200142	The Boss' Wife	Depois de atingir a maioridade, [NAME] teve a sorte de se deparar com a Ink Village, mas teve o azar de acabar casada com o chef da mesma vila. Ela deixou de amar a música para amar a comida e agora é conhecida como a esposa do chefe do Ink Village Eatery.
200143	Starstruck	A sorte e os talentos de [NAME] são incomparáveis. Não há nada que ele não possa fazer. Deus deve ter cometido um erro ao dar tanto a apenas uma pessoa.
200144	Dumbstruck	Com um começo tão brilhante. Dizem que [NAME] está destinado a nada.
200145	A Family of Doctors	[NAME] nasceu para a Seita do Doutor Divino isolada. Os ossos de sua família são anormais, após a cremação, eles se transformam em cristais que podem ser usados ​​na medicina com efeitos incríveis. \nCom isso, a família se isolou para pesquisar técnicas medicinais. Aqueles que atingiram a maioridade descem a montanha e praticam suas técnicas médicas. Se houver uma crise, eles podem usar suas técnicas, mas não podem divulgar de onde vieram. Os Discípulos Aventureiros desta seita são lendas por toda a terra. [NAME] nasceu para esta família com dons excepcionais de seus próprios animais e música amados.
200146	Medical Immortal	[NAME] foi enganado ao divulgar a localização de sua família, o que acabou levando a um incêndio que consumiria toda a sua família e os cristais caíram nas mãos do incendiário. Algo assim muda uma pessoa, mas o coração de um médico permaneceu. \nMais tarde, [NAME] estudou os textos antigos da família e se comprometeu com a Prática. [NAME] continuou a praticar medicina e acabou se tornando conhecido como o Imortal Médico.
200147	Page	[NAME] era o segundo filho nascido de um funcionário do governo e nasceu afiado como uma tachinha, mas devido a lutas políticas, ele decidiu se tornar um pajem para poder continuar estudando.
200148	Wandering Minstrel	A família de [NAME] transmitiu um pergaminho que nunca saiu de sua pessoa e levou muitos anos para entender a essência dele. Seu coração ansiava pela natureza e por isso pediu aos amigos que o acompanhassem para longe do barulho da cidade e para a natureza, para poder praticar música e ensinar aos outros o caminho da música.
200149	Exiled Prince	Nascido em um país do oeste, esse príncipe era excepcionalmente talentoso, embora frágil. Ele leu o máximo que pôde dos livros da biblioteca do palácio. A guerra trouxe destruição para a nação, felizmente o príncipe escapou.
200150	Seeker of the Law	Depois que seu país caiu, [NAME] encontrou seu caminho para a Planície Central e, embora seu país tenha caído, ele leu história desde jovem e assim entendeu as mudanças que acontecem ao longo do tempo e não tinha ódio em seu coração. Embora ele estivesse fisicamente carente, ele confiou em sua inteligência e continuou buscando conhecimento na Planície Central.
200151	Young Director	[NAME] aspirava a se tornar um diretor de cinema quando criança. Desta forma ele poderia se expressar e ter dinheiro suficiente para se mudar para o centro da cidade.
200152	Traverser	Justamente quando [NAME] atingiu a maioridade, ele estava fazendo jogos, ficou rico e estava prestes a seguir sua própria Lei de expressão. E foi quando ele foi teletransportado para este mundo. E assim uma nova cortina foi levantada.
200153	War Correspondent	Este foi um correspondente de guerra quando jovem. Sua percepção, inteligência e poder de observação lhe permitiram extrair muitos detalhes do campo de batalha. Esta carreira deixou-lhe muitas memórias preciosas.
200154	Fool	À medida que envelheceu, adoeceu e não quis mais usar os meios mais inteligentes para atingir um objetivo como os outros. E assim todos começaram a se referir a ele como um tolo.
200155	Community Big Shot	[NAEM] sabia da importância da comunidade desde jovem e por isso sempre foi extremamente generoso e dava presentes aos vizinhos e amigos o tempo todo. Acontece que ele também se tornou um excelente contador de histórias desde tenra idade.
200156	Storyteller	Como contador de histórias profissional, tornou-se conhecido em toda parte através de grande esforço próprio. Embora ele tivesse seus altos e baixos, felizmente seus amigos e vizinhos estavam lá para ajudá-lo em tudo. Junto com outros amigos que buscam contar histórias, ele formou um grupo conhecido como Pink Memories que tem muitos seguidores.
200157	Country Child	Este é o seu típico filho que cresceu no campo, sem muito o que fazer ele frequentava os estabelecimentos locais e foi assim que ele conheceu o mundo do guerreiro viajante, e isso se tornou um interesse intenso mesmo.
200158	Rubberneck	Tentar arrancar informações dos clientes poderia ser um trabalho em si mesmo, mas na maioria das vezes este descobriu que muitas vezes era difícil fazê-los calar a boca. Se você quiser saber sobre as últimas fofocas do mundo do guerreiro viajante, este é o homem a quem você deve procurar.
200159	The Boss	Este nasceu numa aldeia à beira-mar onde foi o patrão dos miúdos desde pequeno. Ele cuidava dos outros e liderava as outras crianças como se fossem soldados. Seja lutando contra exércitos inimigos ou piratas, ele estava à frente do ataque, dando instruções o tempo todo. Até os garotos grandes o chamavam de chefe eventualmente.
200160	Jack of All Trades	Depois de crescer, este desenvolveu uma curiosidade por tudo, especialmente se pudesse levar à aventura. Ele tentou todas as carreiras que podia. Ele viajou por toda parte e tinha as cicatrizes para provar isso. \nMuitas foram as pessoas que ele conheceu pelo caminho. Alguns se juntaram a ele, alguns seguiram seu próprio caminho, mas independentemente disso, todos o respeitavam.
200161	General Zhang Deshuai	Quando jovem, Zhang Deshuai ficou intrigado com a guerra em um continente distante. Ele esperava um dia ser capaz de comandar legiões de seguidores para conquistar a terra. Aos 15 anos, ele se juntou e sua ambição selvagem veio à tona. Ele aproveitou as ambições de outra nação e ao longo de dez anos derrubou todos os países do continente. Como ele estava subindo ao trono para governar o continente, ele atravessou.
200162	Father among Ghosts	Ele atravessou para o mundo dos fantasmas, mas não os temeu. Ele escolheu fazer amizade com os espíritos malignos e se tornou conhecido devido ao seu papel na guerra entre fantasmas e demônios. Eles o chamavam: O Pai Fantasma. \nDepois de uma guerra brutal, [NAME] recebeu graves danos corporais e, portanto, só pôde usar um Truque de Sorte para reencarnar de volta ao mundo dos homens como um plebeu. Sua memória foi temporariamente selada quando ele começou outra vida.
200163	Foreign Traveler	Diz-se que este voou na boca de um grande pássaro, mas ninguém sabe ao certo. Embora ele tenha viajado pelo mundo do guerreiro viajante desde jovem, ele nunca visitou uma seita famosa. Apesar disso, ele de alguma forma consegue aparecer em quase todas as grandes batalhas ou eventos no mundo do guerreiro viajante. Embora ainda jovem, seu comportamento era estranho e ele não deixou vestígios.
200164	Alone on the Road	Um guerreiro viajante com um passado misterioso. Devido à roupa e máscara preta e branca que este guerreiro sempre usa, nem mesmo a idade ou o sexo deste guerreiro são conhecidos. Ninguém sequer conhece a arte marcial empregada por este guerreiro. Apenas uma técnica foi observada. Este guerreiro aparece na maior das batalhas que o mundo do guerreiro viajante vê, mas apenas à margem do conflito. À primeira vista, a resposta para a questão do bem ou do mal é ilusória, mas as crises podem resolver essa questão em um instante.
200165	Common Family	Nascido em uma família comum, este não exibia nenhum talento para as artes marciais e, portanto, vivia uma vida normal. Até que aos 20 anos disse ao pai que tinha uma obsessão por guerreiros viajantes e acabou entrando no mundo deles.
200166	Changer of the Realm	Quanto mais ele descobre sobre o mundo do guerreiro viajante, mais irritado ele fica. Tanta injustiça, hipocrisia, bullying e ódio no mundo. Por que aqueles que se apresentam como pertencentes a uma famosa seita justa ainda são tão indolentes e indisciplinados? E assim, ele decidiu que iria mudar o reino, este mundo do guerreiro viajante.
200167	Lost Memory	As origens de [NAME] são um mistério, ela acordou um dia para descobrir que havia esquecido completamente quem ela era. Isso não a impediu de se divertir, mas ela viveu a vida ao máximo.
200168	Sweet Tooth	Ela frequentemente ouve rumores sobre o mundo do guerreiro viajante enquanto se esconde em todos os tipos de estabelecimento. Se você perguntar a ela, ela dirá que gosta de cantar e dançar, de conversar com amigos nesses lugares, mas também gosta de tomar chá e comer sobremesas e, inevitavelmente, sai pela tangente sobre todas as coisas sobremesas que ela gosta.
200169	Pigeon Master	Este pombo que treinou por mil anos para poder se transformar em humano e decidiu ficar assim.
200170	Game Host	Devido a se divertir e ensinar aos outros uma infinidade de maneiras de se divertir, as pessoas passaram a chamar este de Game Host.
200171	Sword Prodigy	[NAME] nasceu em uma família de estudiosos, mas desde pequeno adorava ouvir as histórias que os guerreiros viajantes contavam, principalmente a linha que o grande de viajar é ajudar o estado e o povo. Isso o levou a optar pela espada sobre atividades acadêmicas. No final, ele se tornou um Espadachim Imortal. \nMais tarde, depois de se cansar do Espadachim do Sete Abate, ele selou sua memória de Cultivo e retornou ao corpo de uma pessoa comum.
200172	Rectitudious Leader	Depois de atingir a maioridade no corpo reencarnado, [NAME] estabeleceu sua própria seita, a Retidão, e recrutou um grupo de discípulos que se tornaria infame. A retidão usou os valores de lealdade, piedade filial, dever e propriedade para atrair guerreiros de todo o reino para sua bandeira.
200173	Reincarnated Immortal	[NAME] nasceu em uma família rica em um corpo de um imortal reencarnado. Preguiçoso era este em caráter, mas extraordinário em talento, pois este era um aprendiz rápido, e adorava imitar e fazer réplicas de todos os tipos de itens antigos.
200174	Assistant Sect Leader	Após atingir a maioridade, este coletou todos os Manuais de artes marciais que puderam ser encontrados e usou essa base para criar sua própria Lei. Mais tarde, enquanto viajava, ele se sentiu como um velho amigo encontrando Sun Yalong pela primeira vez, pois ambos fundaram a Rectitude juntos.
200175	Traverser	Este já venceu tantos jogos e viajou por tantos mundos diferentes em jogos, até se diz que faz parte de uma raça sobre-humana que se transforma em macacos quando vêem a lua. Dizem que ele tem habilidades sobrenaturais em todas as categorias, mas apenas quando há um som de *ding* que soa por perto... caso contrário, ele é bastante comum. \nEle gosta de dizer que não fez nada de errado na vida, mas isso é só porque ele matou todos que o viram cometer erros... então, se você quer estar na mesma Seita que ele, aprenda a ser cego? Quem sabe o que sua busca pela imortalidade resultará?
200176	Small Fry	As origens de [NAME] são desconhecidas, nem mesmo um único detalhe é conhecido.
200177	Astrology Student	Em estado longínquo, parente distante do imperador, o pai deste está encarregado do equipamento para contemplar os céus. O imperador busca a imortalidade, não serve ao país e o povo está em apuros por isso. O exército se levanta contra o imperador e o pai desaparece, seu paradeiro é desconhecido. Este foge para as montanhas para continuar a pesquisa de astrologia do pai.
200178	Astrologer	Muitos anos depois, a situação se estabiliza, mas a busca pela imortalidade volta a ser popular. Este reaparece das profundezas das montanhas. O que vai acontecer à seguir?!
200179	Loudmouth	Yang Shu nasceu em uma família de faladores cujo ancestral veio de um estado ao leste do outro lado do mar. Ao longo de centenas de anos, eles se estabeleceram em todo o reino. Yang Shu herdou o legado de seus ancestrais, especificamente a tradição de ser um falastrão; uma vez que ele começa, você não pode fazê-lo parar.
200180	Legal Counsel	Obtendo experiência viajando por todo o país por mais de dez anos, Yang Shu tornou-se o advogado mais prestigiado que se pode encontrar. Conhecido por sua língua de fogo, ele nunca perde um caso e resolve inúmeras disputas. O caso amoroso que ele teve com sua assistente é uma história contada em todo o reino.
200181	Genius Manager	Nova é conhecida por ser notavelmente talentosa desde tenra idade. Depois de se tornar o prefeito mais jovem da história, ele fez todos os tipos de atividades, exceto se estabelecer em um lugar por um longo período de tempo. Para enfrentar melhor os desafios maiores, a Nova permanece sempre vigilante.
200182	Mayor	Embora não esteja mais em nenhuma organização, a mudança entre tantas grandes corporações e escritórios governamentais diferentes deixou a Nova com muita experiência em gerenciamento. Experiência em todos os principais setores. Como resultado, Nova é um excelente debatedor e pode lidar com tarefas com facilidade. Essas experiências ficaram gravadas na memória de Nova e certamente não seriam completamente esquecidas mesmo após uma reencarnação.
200183	Talented	Na última vida, Zhao Da teve deficiências mentais. Ambos os pais morreram quando ele era jovem, o que dificultou a vida da criança, embora a criança fosse boa e pura. Estas são as razões para a reencarnação deste. Nesta vida, Zhao Da não conhecia livros ou instrumentos de escrita antes dos cinco anos de idade. No entanto, um dia a criança chorou procurando por eles. Seu pai ficou surpreso e então foi e pegou emprestado de um vizinho. Ele escreveu quatro frases imediatamente, incluindo o próprio nome da criança.
200184	Immortality in Seeker	Zhao Da era excepcionalmente talentoso e tornou-se médico, salvando muitas vidas. Mais tarde, ele ficou obcecado com a Prática e começou a procurar seguir os passos de outros Imortais e ajudar os outros ao longo do caminho. As coisas boas vêm para aqueles que esperam. No final, Da Zhao encontrou um Manual na Mansão Caverna das Montanhas Kunlun.
200185	The Power of Prayers	Incontáveis ​​são aqueles que anseiam por paz e harmonia neste mundo. Seu anseio tem um poder imenso, de fato, é capaz de criar uma nova vida! Ele se chamava Shenshenruye. A partir dos Analectos em que se diz Em aposentadoria, deve-se vestir de maneira ordenada (shenshenruye) e ser educado. Isso descreve como Confúcio estava muito relaxado e feliz em casa e não triste por estar em casa na aposentadoria. É daí que vem esse nome. Mais tarde, quando Shenshenruye se tornou um imortal, mas não conseguiu lidar com a dor do mundo e então reencarnou para trazer felicidade às pessoas.
200186	Cipher	Vida embriagada: Felicidade comum \nAs coisas não são difíceis, nem fáceis, mas aperfeiçoar algo é o menos fácil. \nAs pessoas pensam nas coisas, chegam ao jade e, como o jade, pode haver um defeito nas coisas e, portanto, a embriaguez. \nA embriaguez acalma os cuidados, as preocupações, mas não a falta de habilidade. \nEmbriagar-se de propósito é pecado, embriagar-se pela dor é pecado, enquanto desfruta da embriaguez não pensará em se livrar da embriaguez.
200187	Sword Prodigy	Na vida passada de [NAME], este era um Espadachim Imortal que cruzou o mundo da Prática, usando a espada [ITS] para atingir a infâmia. [NAME] derrubou dragão e fênix e lutou com os antigos cultivadores pela supremacia, realmente este era um espanto para o mundo.
200188	Grand Sect Leader	[NAME] é o líder de uma grande seita, cujos seguidores eram inumeráveis ​​e de grande poder.
200189	Treasured Child	Na vida passada de [NAME], ele era uma criança no assento de um Elixir Sage, mas depois de reencarnar, ele fazia parte de uma família de artistas. Ele nasceu com muita sorte e uma habilidade milagrosa. Ele poderia remodelar algo deteriorado em um artefato, pegando algo inútil e dando-lhe uso novamente.
200190	Grand Sect Leader	[NAME] é um excelente Discípulo de uma grande Seita e foi capaz de realizar grandes feitos junto com o líder da Seita.
200191	Body of Gold	[NAME] é uma princesa que sonha com o mundo do guerreiro viajante desde pequena e nunca pelos acontecimentos de sua irmã com o corpo de ouro. Como tal, ela passou por um treinamento exaustivo para desenvolver talentos.
200192	Grand Sect Leader	[NAME] é um excelente Discípulo de uma grande Seita e foi capaz de realizar grandes feitos junto com o líder da Seita.
200193	Taoist Heart	[NAME] é a reencarnação de um antigo imortal, nascido com um extraordinário coração taoísta. Um cultivador natural.
200194	Supreme Clarity	Após a maioridade de [NAME], eles seguiram as memórias de sua vida passada e se tornaram um cultivador novamente, restaurando sua identidade como descendente da Suprema Claridade. Tendo herdado os caminhos da Suprema Clareza, [NAME] prometeu restaurar a glória do velho Senhor.
200195	Breathtaking Goddess	[NAME] é uma deusa que desceu ao reino mortal para aventuras, conhecida por sua beleza e seios grandes. Costumava ser um jogador habilidoso e experiente e mais tarde se tornou um streamer de jogos. Esses fundos a tornaram muito aventureira.
200196	Wandering Healer	[NAME] mais tarde foi para a linha de frente e se tornou um médico. Usando sua extraordinária habilidade de cura, eles salvaram inúmeras vidas, ganhando o título de 'No. 1 médico'. A personalidade alegre e gentil de [NAME] fez dela o centro de seus amigos. Onde quer que ela vá, ela é imediatamente cercada por novos amigos, conhecidos como a 'Borboleta Social'. Por acidente, [NAME] viajou através do tempo e do espaço para o mundo dos cultivadores. O que o futuro reserva para ela?
200197	Forged Liver	[NAME] era um fígado. Mas seu dono costumava ficar acordado até tarde, então foi forjado e iluminado. É uma pena que seu dono tenha custado toda a vida em uma meditação e teve que ascender, deixou seu corpo mortal. Então esse fígado poderia sair e ganhar corpo humano. Observando seu dono se tornar um verdadeiro imortal, o fígado ansioso para fazer o mesmo. Este fígado é chamado de Feiyu Kuangxian por outros.
200198	Creator of Demon Law	O corpo original de [NAME] criou a "Lei Demoníaca", que é popular entre os cultivadores por causa de suas habilidades sociais. Ele conhecia bem os favoritos de todos os antigos cultivadores e é caloroso e hospitaleiro. Ele frequentemente convida todos os tipos de cultivadores para sua seita, então os trata com Sauna Rooms, Euphoria Pills e casas de luxo. Ao sair com satisfação, também deixarão alguns pertences como presente de agradecimento. \nE porque a seita está cheia de lixo, como o líder, [NAME] irá pessoalmente a cada grande seita para pedir emprestado alguns materiais para desenvolver e construir sua seita. Seu maior desejo é que a seita possa ressurgir e se tornar o esteio do mundo imortal. [Name] também herdou suas crenças originais.
300001	Enlightened	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] recebeu iluminação de [TNAME] em [TIME], assim despertou a autoconsciência e tornou-se um Espírito Sentiente.
300002	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de uma tempestade em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300003	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de uma pandemia de ar nocivo em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300004	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de uma tempestade em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300005	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de um vento foehn em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300006	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de uma tempestade de areia em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300007	Sentient World	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acidentalmente ganhou inspiração de uma explosão de Qi em [TIME], assim despertou a autoconsciência e se tornou um Espírito Sentiente.
300008	Blessed Awakening	Originalmente um [ITEM], [NAME] deveria ter desaparecido após completar seu uso. Abençoado pela fortuna, no entanto, [NAME] acumulou tantas bênçãos depois de anos ao lado de [TNAME], que acidentalmente despertou autoconsciência e se tornou um Espírito Sentiente.
300009	Sentient Elixir	[NAME] era originalmente um elixir, portanto, não desenvolverá tolerância ao medicamento ao tomar elixires pela primeira vez.
300010	Sentient Edible	[NAME] era originalmente um alimento comestível, portanto, nasceu naturalmente com capacidades de absorção de Qi muito altas.
300011	Sentient Dark Gem	[NAME] era originalmente uma Dark Soul Gem, que aumenta a taxa de sucesso de refinamento de espectro e refinamento espiritual em 100%.
